,id_city,city_name,dens_pop
256979,82045,Cordes-Tolosannes,22.45
256987,82046,Coutures,16.52
256995,82047,Cumont,6.94
257003,82048,Dieupentale,268.73
257011,82049,Donzac,78.51
257019,82050,Dunes,52.09
257027,82051,Durfort-Lacapelette,23.47
257035,82052,Escatalens,61.92
257043,82053,Escazeaux,17.94
257051,82054,Espalais,48.54
257059,82055,Esparsac,14.62
257067,82056,Espinas,10.71
257075,82057,Fabas,104.44
257083,82058,Fajolles,10.73
257091,82059,Faudoas,15.3
257099,82060,Fauroux,14.79
257107,82061,Féneyrols,9.54
257115,82062,Finhan,134.67
257123,82063,Garganvillar,30.39
257131,82064,Gariès,8.55
257139,82065,Gasques,30.45
257147,82066,Génébrières,33.01
257155,82067,Gensac,9.23
257163,82068,Gimat,23.76
257171,82069,Ginals,8.36
257179,82070,Glatens,31.6
257187,82071,Goas,13.75
257195,82072,Golfech,104.32
257203,82073,Goudourville,83.14
257211,82074,Gramont,9.79
257219,82075,Grisolles,237.33
257227,82076,L'Honor-de-Cos,49.49
257235,82077,Labarthe,17.21
257243,82078,Labastide-de-Penne,9.36
257251,82079,Labastide-Saint-Pierre,183.28
257259,82080,Labastide-du-Temple,104.67
257267,82081,Labourgade,35.34
257275,82082,Lacapelle-Livron,14.21
257283,82083,Lachapelle,10.86
257291,82084,Lacour,11.72
257299,82085,Lacourt-Saint-Pierre,83.89
257307,82086,Lafitte,46.62
257315,82087,Lafrançaise,55.79
257323,82088,Laguépie,40.65
257331,82089,Lamagistère,128.24
257339,82090,Lamothe-Capdeville,88.26
257347,82091,Lamothe-Cumont,23.55
257355,82092,Lapenche,35.02
257363,82093,Larrazet,46.48
257371,82094,Lauzerte,32.63
257379,82095,Lavaurette,15.92
257387,82096,La Ville-Dieu-du-Temple,120.34
257395,82097,Lavit,61.61
257403,82098,Léojac,99.14
257411,82099,Lizac,56.16
257419,82100,Loze,11.95
257427,82101,Malause,100.76
257435,82102,Mansonville,19.03
257443,82103,Marignac,21.1
257451,82104,Marsac,12.49
257459,82105,Mas-Grenier,54.42
257467,82106,Maubec,10.76
257475,82107,Maumusson,9.13
257483,82108,Meauzac,115.55
257491,82109,Merles,28.63
257499,82110,Mirabel,32.34
257507,82111,Miramont-de-Quercy,21.21
257515,82112,Moissac,155.65
257523,82113,Molières,30.73
257531,82114,Monbéqui,95.13
257539,82115,Monclar-de-Quercy,53.09
257547,82116,Montagudet,15.93
257555,82117,Montaigu-de-Quercy,17.03
257563,82118,Montaïn,24.75
257571,82119,Montalzat,23.78
257579,82120,Montastruc,63.17
257587,82121,Montauban,454.04
257595,82122,Montbarla,24.8
257603,82123,Montbartier,98.2
257611,82124,Montbeton,265.39
257619,82125,Montech,131.41
257627,82126,Monteils,112.5
257635,82127,Montesquieu,26.46
257643,82128,Montfermier,16.18
257651,82129,Montgaillard,15.26
257659,82130,Montjoi,11.32
257667,82131,Montpezat-de-Quercy,36.12
257675,82132,Montricoux,44.86
257683,82133,Mouillac,10.24
257691,82134,Nègrepelisse,115.5
257699,82135,Nohic,106.26
257707,82136,Orgueil,125.02
257715,82137,Parisot,20.46
257723,82138,Perville,17.48
257731,82139,Le Pin,25.69
257739,82140,Piquecos,57
257747,82141,Pommevic,94.96
257755,82142,Pompignan,126.87
257763,82143,Poupas,8.28
257771,82144,Puycornet,27.17
257779,82145,Puygaillard-de-Quercy,21.78
257787,82146,Puygaillard-de-Lomagne,8.47
257795,82147,Puylagarde,14.3
257803,82148,Puylaroque,19.35
257811,82149,Réalville,74.89
257819,82150,Reyniès,86.72
257827,82151,Roquecor,19.51
257835,82152,Saint-Aignan,82.06
257843,82153,Saint-Amans-du-Pech,33.43
257851,82154,Saint-Amans-de-Pellagal,14.61
257859,82155,Saint-Antonin-Noble-Val,17.55
257867,82156,Saint-Arroumex,15.37
257875,82157,Saint-Beauzeil,9.76
257883,82158,Saint-Cirice,16.48
257891,82159,Saint-Cirq,34.9
257899,82160,Saint-Clair,31.62
257907,82161,Saint-Étienne-de-Tulmont,184.53
257915,82162,Saint-Georges,28.71
257923,82163,Saint-Jean-du-Bouzet,6.33
257931,82164,Sainte-Juliette,17.26
257939,82165,Saint-Loup,37.37
257947,82166,Saint-Michel,20.58
257955,82167,Saint-Nauphary,76.75
257963,82168,Saint-Nazaire-de-Valentane,18.52
257971,82169,Saint-Nicolas-de-la-Grave,78.25
257979,82170,Saint-Paul-d'Espis,21.71
257987,82171,Saint-Porquier,90.06
257995,82172,Saint-Projet,10.64
258003,82173,Saint-Sardos,43.49
258011,82174,Saint-Vincent-d'Autéjac,17.52
258019,82175,Saint-Vincent-Lespinasse,29.34
258027,82176,La Salvetat-Belmontet,45.95
258035,82177,Sauveterre,9.2
258043,82178,Savenès,35.93
258051,82179,Septfonds,82.74
258059,82180,Sérignac,16.22
258067,82181,Sistels,15.25
258075,82182,Touffailles,13.93
258083,82183,Tréjouls,17.17
258091,82184,Vaïssac,24.08
258099,82185,Valeilles,18.04
258107,82186,Valence,387.28
258115,82187,Varen,28.27
258123,82188,Varennes,42.82
258131,82189,Vazerac,22.74
258139,82190,Verdun-sur-Garonne,132.6
258147,82191,Verfeil,22.54
258155,82192,Verlhac-Tescou,23.01
258163,82193,Vigueron,21.64
258171,82194,Villebrumier,120.21
258179,82195,Villemade,84.58
258187,83001,Les Adrets-de-l'Estérel,125.07
258195,83002,Aiguines,2.36
258203,83003,Ampus,11.03
258211,83004,Les Arcs,130.22
258219,83005,Artignosc-sur-Verdon,15.54
258227,83006,Artigues,8.89
258235,83007,Aups,35.6
258243,83008,Bagnols-en-Forêt,66.71
258251,83009,Bandol,978.23
258259,83010,Bargème,8.05
258267,83011,Bargemon,37.96
258275,83012,Barjols,99.47
258283,83013,La Bastide,17.69
258291,83014,Baudinard-sur-Verdon,10.7
258299,83015,Bauduen,6.77
258307,83016,Le Beausset,273.85
258315,83017,Belgentier,181.09
258323,83018,Besse-sur-Issole,81.69
258331,83019,Bormes-les-Mimosas,83.87
258339,83020,Le Bourguet,1.61
258347,83021,Bras,75.26
258355,83022,Brenon,4.47
258363,83023,Brignoles,246.15
258371,83025,Brue-Auriac,38.63
258379,83026,Cabasse,42.89
258387,83027,La Cadière-d'Azur,148.96
258395,83028,Callas,39.55
258403,83029,Callian,131.43
258411,83030,Camps-la-Source,84.42
258419,83031,Le Cannet-des-Maures,58.11
258427,83032,Carcès,94.52
258435,83033,Carnoules,138.29
258443,83034,Carqueiranne,657.32
258451,83035,Le Castellet,86.51
258459,83036,Cavalaire-sur-Mer,453.17
258467,83037,La Celle,70.62
258475,83038,Châteaudouble,11.66
258483,83039,Châteauvert,5.34
258491,83040,Châteauvieux,5.28
258499,83041,Claviers,45.28
258507,83042,Cogolin,404.98
258515,83043,Collobrières,16.63
258523,83044,Comps-sur-Artuby,5.17
258531,83045,Correns,24.45
258539,83046,Cotignac,47.7
258547,83047,La Crau,495.75
258555,83048,La Croix-Valmer,169.61
258563,83049,Cuers,236.73
258571,83050,Draguignan,733.64
258579,83051,Entrecasteaux,34.82
258587,83052,Esparron,12.35
258595,83053,Évenos,57.59
258603,83054,La Farlède,1156.92
258611,83055,Fayence,207.19
258619,83056,Figanières,93.11
258627,83057,Flassans-sur-Issole,81.59
258635,83058,Flayosc,92.43
258643,83059,Forcalqueiret,300.19
258651,83060,Fox-Amphoux,11.24
258659,83061,Fréjus,532.49
258667,83062,La Garde,1641.25
258675,83063,La Garde-Freinet,24.1
258683,83064,Garéoult,336.7
258691,83065,Gassin,105.66
258699,83066,Ginasservis,50.01
258707,83067,Gonfaron,107.1
258715,83068,Grimaud,102.33
258723,83069,Hyères,414.12
258731,83070,Le Lavandou,201.85
258739,83071,La Londe-les-Maures,134.2
258747,83072,Lorgues,140.66
258755,83073,Le Luc,251.22
258763,83074,La Martre,10.01
258771,83075,Les Mayons,21.86
258779,83076,Mazaugues,16.14
258787,83077,Méounes-lès-Montrieux,54.4
258795,83078,Moissac-Bellevue,14.08
258803,83079,La Môle,32.27
258811,83080,Mons,10.52
258819,83081,Montauroux,195.23
258827,83082,Montferrat,44.9
258835,83083,Montfort-sur-Argens,119.13
258843,83084,Montmeyan,13.52
258851,83085,La Motte,99.72
258859,83086,Le Muy,139.5
258867,83087,Nans-les-Pins,100.75
258875,83088,Néoules,112.76
258883,83089,Ollières,16.39
258891,83090,Ollioules,697.13
258899,83091,Pierrefeu-du-Var,103.98
258907,83092,Pignans,131.57
258915,83093,Plan-d'Aups-Sainte-Baume,87.8
258923,83094,Le Plan-de-la-Tour,82.83
258931,83095,Pontevès,17.94
258939,83096,Pourcieux,74.14
258947,83097,Pourrières,91.99
258955,83098,Le Pradet,1030.79
258963,83099,Puget-sur-Argens,299.7
258971,83100,Puget-Ville,118.3
258979,83101,Ramatuelle,59.46
258987,83102,Régusse,74.84
258995,83103,Le Revest-les-Eaux,164.6
259003,83104,Rians,44.16
259011,83105,Riboux,3.64
259019,83106,Rocbaron,258.88
259027,83107,Roquebrune-sur-Argens,140.78
259035,83108,La Roquebrussanne,59.46
259043,83109,La Roque-Esclapon,9.49
259051,83110,Rougiers,80.95
259059,83111,Sainte-Anastasie-sur-Issole,191.22
259067,83112,Saint-Cyr-sur-Mer,542.98
259075,83113,Saint-Julien,31.66
259083,83114,Saint-Martin-de-Pallières,9.38
259091,83115,Sainte-Maxime,177.04
259099,83116,Saint-Maximin-la-Sainte-Baume,266.57
259107,83117,Saint-Paul-en-Forêt,86.72
259115,83118,Saint-Raphaël,402.13
259123,83119,Saint-Tropez,344.45
259131,83120,Saint-Zacharie,223.95
259139,83121,Salernes,95.7
259147,83122,Les Salles-sur-Verdon,45.47
259155,83123,Sanary-sur-Mer,878.26
259163,83124,Seillans,30.1
259171,83125,Seillons-Source-d'Argens,99.24
259179,83126,La Seyne-sur-Mer,2841.09
259187,83127,Signes,21.99
259195,83128,Sillans-la-Cascade,36.94
259203,83129,Six-Fours-les-Plages,1301.43
259211,83130,Solliès-Pont,663.4
259219,83131,Solliès-Toucas,191.19
259227,83132,Solliès-Ville,179.15
259235,83133,Tanneron,31.66
259243,83134,Taradeau,103.06
259251,83135,Tavernes,45.1
259259,83136,Le Thoronet,68
259267,83137,Toulon,4172.39
259275,83138,Tourrettes,84.64
259283,83139,Tourtour,20.39
259291,83140,Tourves,76.84
259299,83141,Trans-en-Provence,350.03
259307,83142,Trigance,3.35
259315,83143,Le Val,109.1
259323,83144,La Valette-du-Var,1554
259331,83145,Varages,33.49
259339,83146,La Verdière,23.52
259347,83147,Vérignon,0.24
259355,83148,Vidauban,170.65
259363,83149,Villecroze,70.89
259371,83150,Vinon-sur-Verdon,118
259379,83151,Vins-sur-Caramy,59.08
259387,83152,Rayol-Canadel-sur-Mer,97.66
259395,83153,Saint-Mandrier-sur-Mer,1190.43
259403,83154,Saint-Antonin-du-Var,40.93
259411,84001,Althen-des-Paluds,445.47
259419,84002,Ansouis,59.33
259427,84003,Apt,247.63
259435,84004,Aubignan,368.03
259443,84005,Aurel,6.68
259451,84006,Auribeau,9.33
259459,84007,Avignon,1404.14
259467,84008,Le Barroux,39.84
259475,84009,La Bastide-des-Jourdans,58.18
259483,84010,La Bastidonne,147.97
259491,84011,Le Beaucet,39.27
259499,84012,Beaumes-de-Venise,126.47
259507,84013,Beaumettes,108.11
259515,84014,Beaumont-de-Pertuis,20.22
259523,84015,Beaumont-du-Ventoux,10.51
259531,84016,Bédarrides,214.44
259539,84017,Bédoin,33.98
259547,84018,Blauvac,24.9
259555,84019,Bollène,248.73
259563,84020,Bonnieux,23.59
259571,84021,Brantes,3.19
259579,84022,Buisson,29.19
259587,84023,Buoux,4.96
259595,84024,Cabrières-d'Aigues,50.47
259603,84025,Cabrières-d'Avignon,125
259611,84026,Cadenet,167.5
259619,84027,Caderousse,81.85
259627,84028,Cairanne,48.16
259635,84029,Camaret-sur-Aigues,259.1
259643,84030,Caromb,189.04
259651,84031,Carpentras,770.99
259659,84032,Caseneuve,27.22
259667,84033,Castellet-en-Luberon,12.2
259675,84034,Caumont-sur-Durance,269.56
259683,84035,Cavaillon,570.84
259691,84036,Châteauneuf-de-Gadagne,246.36
259699,84037,Châteauneuf-du-Pape,79.5
259707,84038,Cheval-Blanc,73.26
259715,84039,Courthézon,183.83
259723,84040,Crestet,36.24
259731,84041,Crillon-le-Brave,62.25
259739,84042,Cucuron,54.19
259747,84043,Entraigues-sur-la-Sorgue,518.71
259755,84044,Entrechaux,76.06
259763,84045,Faucon,52.02
259771,84046,Flassan,23.2
259779,84047,Gargas,206.58
259787,84048,Gignac,8.71
259795,84049,Gigondas,15.99
259803,84050,Gordes,34.76
259811,84051,Goult,46.28
259819,84052,Grambois,39.29
259827,84053,Grillon,117.23
259835,84054,L'Isle-sur-la-Sorgue,449.67
259843,84055,Jonquerettes,603.11
259851,84056,Jonquières,229.12
259859,84057,Joucas,41.86
259867,84058,Lacoste,39.68
259875,84059,Lafare,26.65
259883,84060,Lagarde-d'Apt,1.47
259891,84061,Lagarde-Paréol,35.2
259899,84062,Lagnes,96.93
259907,84063,Lamotte-du-Rhône,33
259915,84064,Lapalud,220.5
259923,84065,Lauris,177.85
259931,84066,Lioux,7.48
259939,84067,Loriol-du-Comtat,223.21
259947,84068,Lourmarin,51.54
259955,84069,Malaucène,61.44
259963,84070,Malemort-du-Comtat,158.31
259971,84071,Maubec,210.3
259979,84072,Mazan,163.53
259987,84073,Ménerbes,33.1
259995,84074,Mérindol,82.32
260003,84075,Méthamis,12.01
260011,84076,Mirabeau,42.45
260019,84077,Modène,98.31
260027,84078,Mondragon,91.91
260035,84079,Monieux,5.98
260043,84080,Monteux,331.5
260051,84081,Morières-lès-Avignon,848.89
260059,84082,Mormoiron,74.47
260067,84083,Mornas,93.45
260075,84084,La Motte-d'Aigues,93.71
260083,84085,Murs,13.37
260091,84086,Oppède,53.73
260099,84087,Orange,387.76
260107,84088,Pernes-les-Fontaines,198.94
260115,84089,Pertuis,310.39
260123,84090,Peypin-d'Aigues,38.77
260131,84091,Piolenc,217.5
260139,84092,Le Pontet,1582.27
260147,84093,Puget,45.75
260155,84094,Puyméras,39.75
260163,84095,Puyvert,84.87
260171,84096,Rasteau,42.69
260179,84097,Richerenches,49
260187,84098,Roaix,108.75
260195,84099,Robion,261.64
260203,84100,La Roque-Alric,10.68
260211,84101,La Roque-sur-Pernes,37.72
260219,84102,Roussillon,43.3
260227,84103,Rustrel,23.39
260235,84104,Sablet,121.53
260243,84105,Saignon,47.4
260251,84106,Sainte-Cécile-les-Vignes,130.73
260259,84107,Saint-Christol,30.4
260267,84108,Saint-Didier,551.38
260275,84109,Saint-Hippolyte-le-Graveyron,33.81
260283,84110,Saint-Léger-du-Ventoux,1.71
260291,84111,Saint-Marcellin-lès-Vaison,91.85
260299,84112,Saint-Martin-de-Castillon,19.05
260307,84113,Saint-Martin-de-la-Brasque,144.5
260315,84114,Saint-Pantaléon,242.31
260323,84115,Saint-Pierre-de-Vassols,103.25
260331,84116,Saint-Romain-en-Viennois,87
260339,84117,Saint-Roman-de-Malegarde,40.19
260347,84118,Saint-Saturnin-lès-Apt,37.96
260355,84119,Saint-Saturnin-lès-Avignon,789.6
260363,84120,Saint-Trinit,7.08
260371,84121,Sannes,57.61
260379,84122,Sarrians,163.46
260387,84123,Sault,12.24
260395,84124,Saumane-de-Vaucluse,45.46
260403,84125,Savoillan,6.92
260411,84126,Séguret,40.68
260419,84127,Sérignan-du-Comtat,143.95
260427,84128,Sivergues,4.9
260435,84129,Sorgues,565.66
260443,84130,Suzette,16.74
260451,84131,Taillades,280.03
260459,84132,Le Thor,251.62
260467,84133,La Tour-d'Aigues,104.94
260475,84134,Travaillan,40.28
260483,84135,Uchaux,90.15
260491,84136,Vacqueyras,138.24
260499,84137,Vaison-la-Romaine,218.9
260507,84138,Valréas,162.2
260515,84139,Fontaine-de-Vaucluse,81.09
260523,84140,Vaugines,35.88
260531,84141,Vedène,1018.16
260539,84142,Velleron,181.57
260547,84143,Venasque,28.93
260555,84144,Viens,18.53
260563,84145,Villars,25.99
260571,84146,Villedieu,42.97
260579,84147,Villelaure,183.89
260587,84148,Villes-sur-Auzon,47.42
260595,84149,Violès,115.62
260603,84150,Visan,47.63
260611,84151,Vitrolles-en-Lubéron,10.15
260619,85001,L'Aiguillon-la-Presqu'île,173.85
260627,85002,L'Aiguillon-sur-Vie,87.17
260635,85003,Aizenay,121.9
260643,85004,Angles,83.98
260651,85005,Antigny,47.54
260659,85006,Apremont,62.36
260667,85008,Aubigny-Les Clouzeaux,131.6
260675,85009,Auchay-sur-Vendée,55.06
260683,85010,Avrillé,56.85
260691,85011,Barbâtre,138.17
260699,85012,La Barre-de-Monts,78.35
260707,85013,Bazoges-en-Paillers,127.51
260715,85014,Bazoges-en-Pareds,33.96
260723,85015,Beaufou,52.1
260731,85016,Beaulieu-sous-la-Roche,88.42
260739,85017,Beaurepaire,100.95
260747,85018,Beauvoir-sur-Mer,110.26
260755,85019,Bellevigny,158.23
260763,85020,Benet,80.26
260771,85021,La Bernardière,130.63
260779,85022,Le Bernard,45.27
260787,85023,Bessay,40.69
260795,85024,Bois-de-Céné,48.89
260803,85025,La Boissière-de-Montaigu,78.08
260811,85026,La Boissière-des-Landes,59.69
260819,85028,Bouillé-Courdault,61.15
260827,85029,Bouin,42.02
260835,85031,Le Boupère,74.22
260843,85033,Bourneau,44.68
260851,85034,Bournezeau,56.26
260859,85035,Bretignolles-sur-Mer,185.43
260867,85036,La Bretonnière-la-Claye,34.77
260875,85037,Breuil-Barret,40.03
260883,85038,Les Brouzils,68.27
260891,85039,La Bruffière,99.65
260899,85040,La Caillère-Saint-Hilaire,73.82
260907,85041,Cezais,24.22
260915,85042,Chaillé-les-Marais,47.12
260923,85045,La Chaize-Giraud,399.63
260931,85046,La Chaize-le-Vicomte,76.73
260939,85047,Challans,328.84
260947,85049,Champagné-les-Marais,35.79
260955,85050,Le Champ-Saint-Père,75.27
260963,85051,Chantonnay,101.24
260971,85053,La Chapelle-aux-Lys,24.62
260979,85054,La Chapelle-Hermier,50.17
260987,85055,La Chapelle-Palluau,71.87
260995,85056,La Chapelle-Thémer,25.89
261003,85058,Chasnais,68.25
261011,85059,La Châtaigneraie,325.69
261019,85061,Château-Guibert,42.83
261027,85062,Châteauneuf,69.97
261035,85064,Chauché,58.8
261043,85065,Chavagnes-en-Paillers,87.55
261051,85066,Chavagnes-les-Redoux,62.52
261059,85067,Cheffois,53.35
261067,85070,Coëx,83.04
261075,85071,Commequiers,89.54
261083,85072,La Copechagnière,105.17
261091,85073,Corpe,59.3
261099,85074,La Couture,31.86
261107,85076,Cugand,264.51
261115,85077,Curzon,91.19
261123,85078,Damvix,63.55
261131,85080,Doix lès Fontaines,72.52
261139,85081,Dompierre-sur-Yon,129.29
261147,85082,Les Epesses,93.13
261155,85083,L'Épine,182.46
261163,85084,Essarts en Bocage,92.09
261171,85086,Falleron,57.16
261179,85087,Faymoreau,18.02
261187,85088,Le Fenouiller,272.54
261195,85089,La Ferrière,112.68
261203,85090,Sèvremont,72.46
261211,85092,Fontenay-le-Comte,388.69
261219,85093,Fougeré,45.52
261227,85094,Foussais-Payré,33.61
261235,85095,Froidfond,90.28
261243,85096,La Garnache,85.96
261251,85097,La Gaubretière,102.57
261259,85098,La Genétouze,151.07
261267,85099,Le Girouard,43.71
261275,85100,Givrand,190.76
261283,85101,Le Givre,39.37
261291,85102,Grand'Landes,33.77
261299,85103,Grosbreuil,61.35
261307,85104,Grues,18.97
261315,85105,Le Gué-de-Velluire,41.3
261323,85106,La Guérinière,168.8
261331,85108,L'Herbergement,196.84
261339,85109,Les Herbiers,183.04
261347,85110,L'Hermenault,80.91
261355,85111,L'Île-d'Elle,78.63
261363,85112,L'Île-d'Olonne,144.72
261371,85113,L'Île-d'Yeu,207.98
261379,85114,Jard-sur-Mer,160.83
261387,85115,La Jaudonnière,72.55
261395,85116,La Jonchère,40.09
261403,85117,Lairoux,47.08
261411,85118,Landeronde,131.57
261419,85119,Les Landes-Genusson,76.7
261427,85120,Landevieille,106.78
261435,85121,Le Langon,41.83
261443,85123,Liez,33.41
261451,85125,Loge-Fougereuse,38.57
261459,85126,Longèves,114.42
261467,85127,Longeville-sur-Mer,63.21
261475,85128,Luçon,303.11
261483,85129,Les Lucs-sur-Boulogne,66.27
261491,85130,Maché,87.64
261499,85131,Les Magnils-Reigniers,82.74
261507,85132,Maillé,42.41
261515,85133,Maillezais,45.3
261523,85134,Mallièvre,1215
261531,85135,Mareuil-sur-Lay-Dissais,108.85
261539,85136,Marillet,28.94
261547,85137,Marsais-Sainte-Radégonde,32.5
261555,85138,Martinet,64.66
261563,85139,Le Mazeau,54.07
261571,85140,La Meilleraie-Tillay,74.62
261579,85141,Menomblet,32.22
261587,85142,La Merlatière,68.24
261595,85143,Mervent,47.1
261603,85144,Mesnard-la-Barotière,127.13
261611,85145,Monsireigne,46.68
261619,85146,Montaigu-Vendée,175.09
261627,85147,Montournais,56.31
261635,85148,Montreuil,67.66
261643,85149,Moreilles,20.99
261651,85151,Mortagne-sur-Sèvre,276.16
261659,85152,Les Achards,173.96
261667,85153,Mouchamps,53.13
261675,85154,Mouilleron-Saint-Germain,63.59
261683,85155,Mouilleron-le-Captif,251.95
261691,85156,Moutiers-les-Mauxfaits,239.65
261699,85157,Moutiers-sur-le-Lay,41.63
261707,85158,Mouzeuil-Saint-Martin,46.19
261715,85159,Nalliers,68.73
261723,85160,Nesmy,118.76
261731,85161,Nieul-le-Dolent,92.69
261739,85162,Rives-d'Autise,65.62
261747,85163,Noirmoutier-en-l'Île,232.26
261755,85164,Notre-Dame-de-Monts,104.22
261763,85167,L'Orbrie,81.72
261771,85169,Palluau,148.86
261779,85171,Péault,66.89
261787,85172,Le Perrier,61.89
261795,85174,Petosse,43.21
261803,85175,Les Pineaux,37.84
261811,85176,Pissotte,96.99
261819,85177,Les Velluire-sur-Vendée,52.21
261827,85178,Le Poiré-sur-Vie,119.55
261835,85179,Poiroux,45.63
261843,85181,Pouillé,36.84
261851,85182,Pouzauges,151.62
261859,85184,Puy-de-Serre,23.24
261867,85185,Puyravault,38.49
261875,85186,La Rabatelière,120.94
261883,85187,Réaumur,39.02
261891,85188,La Réorthe,45.94
261899,85189,Notre-Dame-de-Riez,147.47
261907,85190,Rocheservière,120.78
261915,85191,La Roche-sur-Yon,630.11
261923,85192,Rochetrejoux,90.48
261931,85193,Rosnay,45.71
261939,85194,Les Sables-d'Olonne,525.68
261947,85196,Saint-André-Goule-d'Oie,93.71
261955,85197,Montréverd,77.59
261963,85198,Saint-Aubin-des-Ormeaux,106.41
261971,85199,Saint-Aubin-la-Plaine,46.6
261979,85200,Saint-Avaugourd-des-Landes,51.89
261987,85201,Saint-Benoist-sur-Mer,31.75
261995,85202,Sainte-Cécile,48.79
262003,85204,Saint-Christophe-du-Ligneron,60.96
262011,85205,Saint-Cyr-des-Gâts,25.05
262019,85206,Saint-Cyr-en-Talmondais,28.32
262027,85207,Saint-Denis-du-Payré,23.95
262035,85208,Saint-Denis-la-Chevasse,60.2
262043,85209,Saint-Étienne-de-Brillouet,33.91
262051,85210,Saint-Étienne-du-Bois,72.52
262059,85211,Sainte-Flaive-des-Loups,67.54
262067,85213,Rives de l'Yon,77.72
262075,85214,Sainte-Foy,152.24
262083,85215,Saint-Fulgent,103.59
262091,85216,Sainte-Gemme-la-Plaine,57.94
262099,85218,Saint-Georges-de-Pointindoux,110.34
262107,85220,Saint-Germain-de-Prinçay,65.65
262115,85221,Saint-Gervais,64.37
262123,85222,Saint-Gilles-Croix-de-Vie,767.02
262131,85223,Sainte-Hermine,85.29
262139,85226,Saint-Hilaire-de-Riez,231.26
262147,85227,Saint-Hilaire-des-Loges,54.57
262155,85229,Saint-Hilaire-de-Voust,31.02
262163,85231,Saint-Hilaire-la-Forêt,72.61
262171,85232,Saint-Hilaire-le-Vouhis,37.32
262179,85233,Saint-Jean-de-Beugné,45.21
262187,85234,Saint-Jean-de-Monts,140.89
262195,85235,Saint-Juire-Champgillon,20.29
262203,85236,Saint-Julien-des-Landes,66.13
262211,85237,Saint-Laurent-de-la-Salle,19.67
262219,85238,Saint-Laurent-sur-Sèvre,233.63
262227,85239,Saint-Maixent-sur-Vie,104.95
262235,85240,Saint-Malô-du-Bois,113.1
262243,85242,Saint-Mars-la-Réorthe,107.65
262251,85243,Brem-sur-Mer,177.73
262259,85244,Saint-Martin-de-Fraigneau,60.55
262267,85245,Saint-Martin-des-Fontaines,30.32
262275,85246,Saint-Martin-des-Noyers,59.49
262283,85247,Saint-Martin-des-Tilleuls,77.12
262291,85248,Saint-Martin-Lars-en-Sainte-Hermine,22.12
262299,85250,Saint-Mathurin,98.81
262307,85251,Saint-Maurice-des-Noues,29.51
262315,85252,Saint-Maurice-le-Girard,51.93
262323,85254,Saint-Mesmin,66.78
262331,85255,Saint-Michel-en-l'Herm,42.72
262339,85256,Saint-Michel-le-Cloucq,72.75
262347,85259,Saint-Paul-en-Pareds,107.79
262355,85260,Saint-Paul-Mont-Penit,49.82
262363,85261,Sainte-Pexine,17.64
262371,85262,Saint-Philbert-de-Bouaine,70.47
262379,85264,Saint-Pierre-du-Chemin,44.89
262387,85265,Saint-Pierre-le-Vieux,40.53
262395,85266,Saint-Prouant,129.24
262403,85267,Sainte-Radégonde-des-Noyers,30
262411,85268,Saint-Révérend,92.23
262419,85269,Saint-Sigismond,40.06
262427,85271,Saint-Sulpice-en-Pareds,32.71
262435,85273,Saint-Urbain,114.64
262443,85274,Saint-Valérien,37.2
262451,85276,Saint-Vincent-Sterlanges,170.18
262459,85277,Saint-Vincent-sur-Graon,31.46
262467,85278,Saint-Vincent-sur-Jard,89.56
262475,85280,Sallertaine,64.13
262483,85281,Sérigné,52.81
262491,85282,Sigournais,49.84
262499,85284,Soullans,103.65
262507,85285,Le Tablier,79.74
262515,85286,La Taillée,48.49
262523,85287,Tallud-Sainte-Gemme,24.66
262531,85288,Talmont-Saint-Hilaire,87.47
262539,85289,La Tardière,64.79
262547,85290,Thiré,47.67
262555,85291,Thorigny,38.29
262563,85292,Thouarsais-Bouildroux,44.79
262571,85293,Tiffauges,158.87
262579,85294,La Tranche-sur-Mer,164.72
262587,85295,Treize-Septiers,150.18
262595,85296,Treize-Vents,65.17
262603,85297,Triaize,16.77
262611,85298,Vairé,62.02
262619,85300,Venansault,104.02
262627,85301,Vendrennes,104.73
262635,85302,Chanverrie,92.1
262643,85303,Vix,63.41
262651,85304,Vouillé-les-Marais,82.39
262659,85305,Vouvant,43.56
262667,85306,Xanton-Chassenon,38.05
262675,86001,Adriers,10.49
262683,86002,Amberre,37.11
262691,86003,Anché,20.83
262699,86004,Angles-sur-l'Anglin,23.53
262707,86005,Angliers,26.47
262715,86006,Antigny,12.43
262723,86007,Antran,48.82
262731,86008,Arçay,24.41
262739,86009,Archigny,16.05
262747,86010,Aslonnes,48.65
262755,86011,Asnières-sur-Blour,5.54
262763,86012,Asnois,10.09
262771,86013,Aulnay,12.11
262779,86014,Availles-en-Châtellerault,112.55
262787,86015,Availles-Limouzine,21.49
262795,86016,Avanton,203.7
262803,86017,Ayron,39.01
262811,86018,Basses,31.32
262819,86019,Beaumont Saint-Cyr,81.11
262827,86020,Bellefonds,29.76
262835,86022,Berrie,15.56
262843,86023,Berthegon,26.39
262851,86024,Béruges,47.59
262859,86025,Béthines,12.8
262867,86026,Beuxes,48.79
262875,86027,Biard,245.25
262883,86028,Bignoux,73.48
262891,86029,Blanzay,22
262899,86031,Bonnes,50.44
262907,86032,Bonneuil-Matours,48.57
262915,86034,Bouresse,16.41
262923,86035,Bourg-Archambault,7.6
262931,86036,Bournand,27.3
262939,86037,Brigueil-le-Chantre,9.43
262947,86038,Brion,13.62
