id_city,id_reg,id_dep,city_name,dens_pop,density_degree,density_type,total_pop_2019,no_commute_pop,work_commute_perc
01068,84,01,Cerdon,63.01,6,"Rural à habitat dispersé",775,60.3343,92.2149
01069,84,01,Certines,94.41,5,"Bourgs ruraux",1503,80.4509,94.6473
01071,84,01,Cessy,752.43,4,"Ceintures urbaines",4808,293.662,93.8922
01072,84,01,Ceyzériat,341.24,5,"Bourgs ruraux",3194,261.528,91.8119
01073,84,01,Ceyzérieu,50.71,6,"Rural à habitat dispersé",1000,84.4244,91.5576
01074,84,01,Chalamont,78.74,5,"Bourgs ruraux",2589,261.206,89.9109
01075,84,01,Chaleins,81.29,5,"Bourgs ruraux",1382,152.786,88.9446
01076,84,01,Chaley,27.17,6,"Rural à habitat dispersé",125,NULL,NULL
01077,84,01,Challes-la-Montagne,25.62,6,"Rural à habitat dispersé",196,15.2332,92.228
01078,84,01,Challex,179.58,3,"Petites villes",1557,58.7893,96.2242
01079,84,01,Champagne-en-Valromey,44.66,6,"Rural à habitat dispersé",811,90,88.9026
01080,84,01,Champdor-Corcelles,20.39,6,"Rural à habitat dispersé",643,40.1398,93.7574
01081,84,01,Champfromier,22.69,6,"Rural à habitat dispersé",735,80,89.1156
01082,84,01,Chanay,34.7,6,"Rural à habitat dispersé",628,45.1056,92.8176
01083,84,01,Chaneins,73.4,6,"Rural à habitat dispersé",927,83.4224,91.0008
01084,84,01,Chanoz-Châtenay,66.69,6,"Rural à habitat dispersé",895,48.5885,94.5711
01085,84,01,"La Chapelle-du-Châtelard",29.92,6,"Rural à habitat dispersé",400,20.9583,94.7604
01087,84,01,Charix,15.44,6,"Rural à habitat dispersé",282,24.6685,91.2523
01088,84,01,Charnoz-sur-Ain,136.4,5,"Bourgs ruraux",903,59.7198,93.3865
01089,84,01,Château-Gaillard,140.29,5,"Bourgs ruraux",2253,175,92.2326
01090,84,01,Châtenay,23.81,6,"Rural à habitat dispersé",356,40,88.764
01092,84,01,Châtillon-la-Palud,114.49,5,"Bourgs ruraux",1604,110,93.1421
01093,84,01,Châtillon-sur-Chalaronne,274.25,5,"Bourgs ruraux",4931,792.372,83.9308
01094,84,01,Chavannes-sur-Reyssouze,45.98,6,"Rural à habitat dispersé",761,35.4017,95.348
01095,84,01,"Nivigne et Suran",27.53,6,"Rural à habitat dispersé",853,68.9567,91.916
01096,84,01,Chaveyriat,61.29,6,"Rural à habitat dispersé",1034,97.054,90.6137
01098,84,01,Chazey-Bons,75.06,6,"Rural à habitat dispersé",1159,106.428,90.8173
01099,84,01,Chazey-sur-Ain,71.34,6,"Rural à habitat dispersé",1566,142.066,90.9281
01100,84,01,Cheignieu-la-Balme,20.93,6,"Rural à habitat dispersé",131,5,96.1832
01101,84,01,Chevillard,22.79,6,"Rural à habitat dispersé",152,10,93.4211
01102,84,01,Chevroux,55.87,6,"Rural à habitat dispersé",961,55.9825,94.1746
01103,84,01,Chevry,367.98,4,"Ceintures urbaines",2149,110,94.8813
01104,84,01,Chézery-Forens,9.9,6,"Rural à habitat dispersé",461,95.2961,79.3284
01105,84,01,Civrieux,92.56,5,"Bourgs ruraux",1829,175,90.4319
01106,84,01,Cize,39.6,6,"Rural à habitat dispersé",179,10,94.4134
01107,84,01,Cleyzieu,17.01,6,"Rural à habitat dispersé",133,4.92593,96.2963
01108,84,01,Coligny,69.71,6,"Rural à habitat dispersé",1176,100.116,91.4867
01109,84,01,Collonges,136.98,5,"Bourgs ruraux",2226,125,94.3845
01110,84,01,Colomieu,26.17,6,"Rural à habitat dispersé",156,NULL,NULL
01111,84,01,Conand,8.64,7,"Rural à habitat très dispersé",132,15,88.6364
01112,84,01,Condamine,96.98,6,"Rural à habitat dispersé",450,48.037,89.3251
01113,84,01,Condeissiat,37.75,6,"Rural à habitat dispersé",817,75,90.8201
01114,84,01,Confort,57.2,6,"Rural à habitat dispersé",667,80.2808,87.9639
01115,84,01,Confrançon,73.36,6,"Rural à habitat dispersé",1333,114.711,91.3946
01116,84,01,Contrevoz,35.12,6,"Rural à habitat dispersé",498,10,97.992
01117,84,01,Conzieu,20.97,6,"Rural à habitat dispersé",151,20,86.755
01118,84,01,Corbonod,40.46,6,"Rural à habitat dispersé",1278,141.856,88.9002
01121,84,01,Corlier,21.28,6,"Rural à habitat dispersé",116,NULL,NULL
01123,84,01,Cormoranche-sur-Saône,117.97,6,"Rural à habitat dispersé",1162,67.3499,94.204
01124,84,01,Cormoz,35.22,6,"Rural à habitat dispersé",689,34.3519,95.0142
01125,84,01,Corveissiat,26.97,6,"Rural à habitat dispersé",612,40,93.4641
01127,84,01,Courmangoux,34.28,6,"Rural à habitat dispersé",508,5.05041,99.0058
01128,84,01,Courtes,33.66,6,"Rural à habitat dispersé",305,15.1993,95.0166
01129,84,01,Crans,22,7,"Rural à habitat très dispersé",291,19.2079,93.3993
01130,84,01,"Bresse Vallons",90.95,6,"Rural à habitat dispersé",2363,184.033,92.2119
01133,84,01,Cressin-Rochefort,49.68,6,"Rural à habitat dispersé",394,14.962,96.2025
01134,84,01,Crottet,145.05,5,"Bourgs ruraux",1758,111.759,93.6429
01135,84,01,Crozet,79.03,4,"Ceintures urbaines",2171,161.652,92.554
01136,84,01,Cruzilles-lès-Mépillat,75.42,6,"Rural à habitat dispersé",893,50,94.4009
01138,84,01,Culoz,155.17,5,"Bourgs ruraux",3004,499.484,83.3727
01139,84,01,Curciat-Dongalon,18.55,6,"Rural à habitat dispersé",444,80.6904,81.8265
01140,84,01,Curtafond,61.8,6,"Rural à habitat dispersé",767,49.807,93.5063
01141,84,01,Cuzieu,93.02,6,"Rural à habitat dispersé",453,21.038,95.3558
01142,84,01,Dagneux,718.35,2,"Centres urbains intermédiaires",4777,509.341,89.3376
01143,84,01,Divonne-les-Bains,293.71,4,"Ceintures urbaines",9951,1006.44,89.8861
01145,84,01,Dompierre-sur-Veyle,40.52,6,"Rural à habitat dispersé",1179,96.0765,91.851
01146,84,01,Dompierre-sur-Chalaronne,91.21,6,"Rural à habitat dispersé",436,20,95.4128
01147,84,01,Domsure,32.37,7,"Rural à habitat très dispersé",492,50.9053,89.6534
01148,84,01,Dortan,103.75,5,"Bourgs ruraux",1879,173.75,90.7531
01149,84,01,Douvres,204.56,5,"Bourgs ruraux",1076,34.4241,96.8007
01150,84,01,Drom,27.51,6,"Rural à habitat dispersé",214,15,92.9907
01151,84,01,Druillat,55.31,6,"Rural à habitat dispersé",1146,50.3073,95.6102
01152,84,01,Échallon,26.63,6,"Rural à habitat dispersé",748,39.8365,94.6743
01153,84,01,Échenevex,128.65,4,"Ceintures urbaines",2115,107.121,94.9352
01155,84,01,Évosges,11.84,6,"Rural à habitat dispersé",143,10.0704,92.9577
01156,84,01,Faramans,72.64,6,"Rural à habitat dispersé",815,35.2275,95.6776
01157,84,01,Fareins,273.72,5,"Bourgs ruraux",2250,163.046,92.7535
01158,84,01,Farges,73.39,5,"Bourgs ruraux",1048,19.905,98.1007
01159,84,01,Feillens,225.69,5,"Bourgs ruraux",3365,380,88.7073
01160,84,01,Ferney-Voltaire,2097.49,2,"Centres urbains intermédiaires",10026,1346.76,86.5673
01162,84,01,Flaxieu,23.3,6,"Rural à habitat dispersé",65,NULL,NULL
01163,84,01,Foissiat,50.5,6,"Rural à habitat dispersé",2038,146.586,92.8074
01165,84,01,Francheleins,117.55,6,"Rural à habitat dispersé",1594,100.504,93.6948
01166,84,01,Frans,303.63,4,"Ceintures urbaines",2423,149.646,93.824
01167,84,01,Garnerans,73.98,6,"Rural à habitat dispersé",634,50.3653,92.0559
01169,84,01,Genouilleux,157.11,4,"Ceintures urbaines",641,20.7429,96.764
01170,84,01,Béard-Géovreissiat,224.52,3,"Petites villes",1053,64.9293,93.8339
01171,84,01,Géovreisset,254.98,4,"Ceintures urbaines",844,20.1439,97.6133
01173,84,01,Gex,409.78,2,"Centres urbains intermédiaires",13121,1511.5,88.4803
01174,84,01,Giron,18.96,6,"Rural à habitat dispersé",178,50.5682,71.5909
01175,84,01,Gorrevod,113.95,5,"Bourgs ruraux",784,50,93.6225
01177,84,01,Grand-Corent,25.67,6,"Rural à habitat dispersé",183,10,94.5355
01179,84,01,Grièges,126.5,5,"Bourgs ruraux",1881,119.809,93.6306
01180,84,01,Grilly,111.87,6,"Rural à habitat dispersé",839,54.804,93.4679
01181,84,01,Groissiat,196.36,6,"Rural à habitat dispersé",1241,115,90.7333
01183,84,01,Guéreins,327.94,4,"Ceintures urbaines",1479,153.628,89.6127
01184,84,01,Hautecourt-Romanèche,35.32,6,"Rural à habitat dispersé",763,40.3704,94.709
01185,84,01,"Plateau d'Hauteville",45.65,5,"Bourgs ruraux",4844,1327.79,72.589
01187,84,01,"Haut Valromey",5.73,7,"Rural à habitat très dispersé",618,85,86.246
01188,84,01,Illiat,32.55,6,"Rural à habitat dispersé",663,48.6784,92.6579
01189,84,01,Injoux-Génissiat,37.66,6,"Rural à habitat dispersé",1115,90,91.9283
01190,84,01,Innimond,6.47,6,"Rural à habitat dispersé",87,24.4382,71.9101
01191,84,01,Izenave,11.81,6,"Rural à habitat dispersé",154,14.8077,90.3846
01192,84,01,Izernore,109.16,5,"Bourgs ruraux",2277,361.109,84.141
01193,84,01,Izieu,28.94,6,"Rural à habitat dispersé",222,5,97.7477
01194,84,01,Jassans-Riottier,1319.33,4,"Ceintures urbaines",6346,500.371,92.1152
01195,84,01,Jasseron,94.19,5,"Bourgs ruraux",1783,141.512,92.0633
01196,84,01,Jayat,75.21,6,"Rural à habitat dispersé",1226,72.6388,94.0751
01197,84,01,Journans,144.44,6,"Rural à habitat dispersé",351,15.203,95.6687
01198,84,01,Joyeux,16.16,7,"Rural à habitat très dispersé",268,5.0173,98.1279
01199,84,01,Jujurieux,138.86,5,"Bourgs ruraux",2137,166.168,92.2243
01200,84,01,Labalme,24.32,6,"Rural à habitat dispersé",214,15.0723,92.9569
01202,84,01,Lagnieu,262.79,3,"Petites villes",7161,796.999,88.8703
01203,84,01,Laiz,127.35,5,"Bourgs ruraux",1313,113.656,91.3438
01204,84,01,"Le Poizat-Lalleyriat",22.17,6,"Rural à habitat dispersé",735,60.4395,91.7769
01206,84,01,Lantenay,42.03,6,"Rural à habitat dispersé",277,NULL,NULL
01207,84,01,Lapeyrouse,15.82,6,"Rural à habitat dispersé",317,40.2593,87.2999
01208,84,01,Lavours,20.79,6,"Rural à habitat dispersé",131,4.85185,96.2963
01209,84,01,Léaz,68.25,6,"Rural à habitat dispersé",778,35,95.5013
01210,84,01,Lélex,12.93,6,"Rural à habitat dispersé",228,49.8185,78.1498
01211,84,01,Lent,44.31,5,"Bourgs ruraux",1395,50.4061,96.3867
01212,84,01,Lescheroux,35.81,6,"Rural à habitat dispersé",718,55.4635,92.2753
01213,84,01,Leyment,94.57,6,"Rural à habitat dispersé",1341,86.3965,93.5573
01214,84,01,Leyssard,17.31,7,"Rural à habitat très dispersé",158,4.90683,96.8944
01215,84,01,Surjoux-Lhopital,17.52,7,"Rural à habitat très dispersé",140,NULL,NULL
01216,84,01,Lhuis,36.59,6,"Rural à habitat dispersé",894,105.127,88.2408
01219,84,01,Lompnas,12.92,6,"Rural à habitat dispersé",164,10,93.9024
01224,84,01,Loyettes,151.55,4,"Ceintures urbaines",3225,174.029,94.6038
01225,84,01,Lurcy,77.34,6,"Rural à habitat dispersé",372,5.33399,98.5661
01227,84,01,Magnieu,56.55,6,"Rural à habitat dispersé",643,15.0234,97.6636
01228,84,01,Maillat,58.36,5,"Bourgs ruraux",660,70,89.3939
01229,84,01,Malafretaz,134.39,6,"Rural à habitat dispersé",1235,39.1076,96.8334
01230,84,01,Mantenay-Montlin,28.89,7,"Rural à habitat très dispersé",312,39.9048,87.21
01231,84,01,Manziat,154.24,5,"Bourgs ruraux",1948,154.482,92.0697
01232,84,01,Marboz,56.7,6,"Rural à habitat dispersé",2276,234.574,89.6936
01233,84,01,Marchamp,9.92,6,"Rural à habitat dispersé",130,NULL,NULL
01234,84,01,Marignieu,47.61,6,"Rural à habitat dispersé",169,25,85.2071
01235,84,01,Marlieux,68.78,5,"Bourgs ruraux",1159,83.5781,92.7888
01236,84,01,Marsonnas,55.01,6,"Rural à habitat dispersé",1011,65,93.5707
01237,84,01,Martignat,125.81,5,"Bourgs ruraux",1667,111.328,93.3217
01238,84,01,Massieux,861.29,4,"Ceintures urbaines",2670,187.262,92.9865
01239,84,01,Massignieu-de-Rives,65.13,6,"Rural à habitat dispersé",620,41.1143,93.3687
01240,84,01,Matafelon-Granges,29.11,6,"Rural à habitat dispersé",627,29.1605,95.3492
01241,84,01,Meillonnas,76.44,6,"Rural à habitat dispersé",1356,95,92.9941
01242,84,01,Mérignat,42.59,6,"Rural à habitat dispersé",135,15,88.8889
01243,84,01,Messimy-sur-Saône,210.59,5,"Bourgs ruraux",1253,110,91.2211
01244,84,01,Meximieux,576.22,2,"Centres urbains intermédiaires",7923,786.39,90.0746
01245,84,01,Bohas-Meyriat-Rignat,40.11,6,"Rural à habitat dispersé",943,40.6276,95.6917
01246,84,01,Mézériat,115.65,5,"Bourgs ruraux",2217,145.426,93.4404
01247,84,01,Mijoux,14.18,6,"Rural à habitat dispersé",312,78.2609,74.9164
01248,84,01,Mionnay,111.98,5,"Bourgs ruraux",2197,132.114,93.9866
01249,84,01,Miribel,413.31,4,"Ceintures urbaines",10122,928.327,90.8286
01250,84,01,Misérieux,266.4,4,"Ceintures urbaines",1974,98.415,95.0144
01252,84,01,Mogneneins,91.72,6,"Rural à habitat dispersé",786,55,93.0025
01254,84,01,Montagnat,153.89,5,"Bourgs ruraux",2116,125.461,94.0709
01255,84,01,Montagnieu,104.02,6,"Rural à habitat dispersé",647,10,98.4544
01257,84,01,Montanges,25.62,6,"Rural à habitat dispersé",351,20,94.302
01258,84,01,Montceaux,118.64,5,"Bourgs ruraux",1190,74.3458,93.7525
01259,84,01,Montcet,105.09,6,"Rural à habitat dispersé",702,29.7458,95.7627
01260,84,01,"Le Montellier",19.64,7,"Rural à habitat très dispersé",302,24.8355,91.7763
01261,84,01,Monthieux,62.14,5,"Bourgs ruraux",668,67.6935,89.8662
01262,84,01,Montluel,171.68,2,"Centres urbains intermédiaires",6886,665,90.3427
01263,84,01,Montmerle-sur-Saône,906.73,4,"Ceintures urbaines",3772,265.86,92.9517
01264,84,01,Montracol,69.78,5,"Bourgs ruraux",1016,85,91.6339
01265,84,01,Montréal-la-Cluse,269.37,3,"Petites villes",3456,386.639,88.8125
01266,84,01,Montrevel-en-Bresse,250.83,5,"Bourgs ruraux",2576,332.67,87.0858
01267,84,01,Nurieux-Volognat,53,6,"Rural à habitat dispersé",1025,94.3333,90.7968
01268,84,01,Murs-et-Gélignieux,38.08,7,"Rural à habitat très dispersé",246,5,97.9675
01269,84,01,Nantua,270.05,5,"Bourgs ruraux",3454,440.697,87.241
01272,84,01,Neuville-les-Dames,56.41,5,"Bourgs ruraux",1500,158.288,89.4474
01273,84,01,Neuville-sur-Ain,90.96,6,"Rural à habitat dispersé",1800,123.752,93.1249
01274,84,01,"Les Neyrolles",67.89,5,"Bourgs ruraux",645,30,95.3488
01275,84,01,Neyron,479.29,4,"Ceintures urbaines",2569,193.171,92.4807
01276,84,01,Niévroz,155.26,5,"Bourgs ruraux",1624,145.316,91.052
01277,84,01,Nivollet-Montgriffon,14.2,7,"Rural à habitat très dispersé",117,NULL,NULL
01279,84,01,Oncieu,10.31,6,"Rural à habitat dispersé",80,4.7619,94.0476
01280,84,01,Ordonnaz,9.27,6,"Rural à habitat dispersé",138,4.89362,96.4539
01281,84,01,Ornex,794.86,4,"Ceintures urbaines",4483,282.621,93.6957
01282,84,01,Outriaz,43.65,6,"Rural à habitat dispersé",258,25,90.3101
01283,84,01,Oyonnax,620.67,2,"Centres urbains intermédiaires",22456,4844.56,78.4264
01284,84,01,Ozan,105.15,6,"Rural à habitat dispersé",694,59.4822,91.4291
01285,84,01,Parcieux,391.4,4,"Ceintures urbaines",1229,76.5339,93.7727
01286,84,01,"Parves et Nattages",59.96,6,"Rural à habitat dispersé",951,50,94.7424
01288,84,01,Péron,104.46,5,"Bourgs ruraux",2717,228.205,91.6008
01289,84,01,Péronnas,371.51,4,"Ceintures urbaines",6520,529.846,91.8735
01290,84,01,Pérouges,67.11,6,"Rural à habitat dispersé",1273,144.289,88.6655
01291,84,01,Perrex,76.06,6,"Rural à habitat dispersé",842,45.7492,94.5666
01293,84,01,Peyriat,24.83,6,"Rural à habitat dispersé",148,14.1401,90.4459
01294,84,01,Peyrieu,62.7,6,"Rural à habitat dispersé",886,82.408,90.6989
01295,84,01,Peyzieux-sur-Saône,79.21,6,"Rural à habitat dispersé",686,41.5057,93.9496
01296,84,01,Pirajoux,32.33,6,"Rural à habitat dispersé",420,10.3838,97.5277
01297,84,01,Pizay,77.55,6,"Rural à habitat dispersé",867,40,95.3864
01298,84,01,Plagne,24.19,6,"Rural à habitat dispersé",150,15,90
01299,84,01,"Le Plantay",29.26,6,"Rural à habitat dispersé",584,15.4921,97.3473
01301,84,01,Polliat,126.91,5,"Bourgs ruraux",2547,137.654,94.5954
01302,84,01,Pollieu,43.94,6,"Rural à habitat dispersé",163,NULL,NULL
01303,84,01,Poncin,85.94,5,"Bourgs ruraux",1699,250.92,85.2313
01304,84,01,Pont-d'Ain,260.61,5,"Bourgs ruraux",2924,261.81,91.0462
01305,84,01,Pont-de-Vaux,293.5,5,"Bourgs ruraux",2213,305,86.2178
01306,84,01,Pont-de-Veyle,845.88,5,"Bourgs ruraux",1641,75.4517,95.4021
01307,84,01,Port,196.71,3,"Petites villes",836,60,92.823
01308,84,01,Pougny,103.86,5,"Bourgs ruraux",807,45,94.4238
01309,84,01,Pouillat,13.64,7,"Rural à habitat très dispersé",85,9.65909,88.6364
01310,84,01,Prémeyzel,32.9,6,"Rural à habitat dispersé",251,5.15884,97.9447
01311,84,01,Prémillieu,5.17,7,"Rural à habitat très dispersé",44,15,65.9091
01313,84,01,Prévessin-Moëns,721.71,4,"Ceintures urbaines",8711,477.148,94.5225
01314,84,01,Priay,109.64,6,"Rural à habitat dispersé",1729,125.467,92.7434
01317,84,01,Ramasse,33.47,6,"Rural à habitat dispersé",330,15,95.4545
01318,84,01,Rancé,76.18,6,"Rural à habitat dispersé",726,60,91.7355
01319,84,01,Relevant,37.64,6,"Rural à habitat dispersé",466,34.9251,92.5054
01320,84,01,Replonges,228.37,5,"Bourgs ruraux",3791,316.538,91.6503
01321,84,01,Revonnas,114.58,6,"Rural à habitat dispersé",888,49.9885,94.3707
01322,84,01,Reyrieux,317.45,4,"Ceintures urbaines",4984,444.102,91.0894
01323,84,01,Reyssouze,103.67,5,"Bourgs ruraux",989,89.2422,90.9765
01325,84,01,Rignieux-le-Franc,68.71,5,"Bourgs ruraux",1032,69.3803,93.2771
01328,84,01,Romans,26.75,6,"Rural à habitat dispersé",597,30.0076,94.9736
01329,84,01,Rossillon,18.96,6,"Rural à habitat dispersé",153,20,86.9281
01330,84,01,Ruffieu,12.97,6,"Rural à habitat dispersé",182,NULL,NULL
01331,84,01,Saint-Alban,23.14,6,"Rural à habitat dispersé",187,4.86979,97.3958
01332,84,01,Saint-André-de-Bâgé,288.52,5,"Bourgs ruraux",779,25.6468,96.7077
01333,84,01,Saint-André-de-Corcy,162.52,5,"Bourgs ruraux",3369,293.699,91.2823
01334,84,01,Saint-André-d'Huiriat,73.11,6,"Rural à habitat dispersé",658,41.4337,93.7031
01335,84,01,Saint-André-le-Bouchoux,43.13,6,"Rural à habitat dispersé",402,35,91.2935
01336,84,01,Saint-André-sur-Vieux-Jonc,48.47,6,"Rural à habitat dispersé",1174,74.1786,93.6815
01337,84,01,Saint-Bénigne,79.5,6,"Rural à habitat dispersé",1311,72.6668,94.4571
01338,84,01,Groslée-Saint-Benoit,42.43,6,"Rural à habitat dispersé",1227,159.381,87.0105
01339,84,01,Saint-Bernard,464.44,4,"Ceintures urbaines",1463,112.639,92.3008
01342,84,01,Sainte-Croix,52.17,6,"Rural à habitat dispersé",554,65.9524,88.0952
01343,84,01,Saint-Cyr-sur-Menthon,105.91,6,"Rural à habitat dispersé",1793,151.366,91.558
01344,84,01,Saint-Denis-lès-Bourg,472.42,2,"Centres urbains intermédiaires",5943,390,93.4377
01345,84,01,Saint-Denis-en-Bugey,868.2,4,"Ceintures urbaines",2266,75.7016,96.6592
01346,84,01,Saint-Didier-d'Aussiat,56.37,6,"Rural à habitat dispersé",858,25.1761,97.0657
01347,84,01,Saint-Didier-de-Formans,311.64,4,"Ceintures urbaines",2035,108.036,94.6911
01348,84,01,Saint-Didier-sur-Chalaronne,117.61,5,"Bourgs ruraux",2938,332.258,88.691
01349,84,01,Saint-Éloi,35.27,6,"Rural à habitat dispersé",503,27.8418,94.4649
01350,84,01,Saint-Étienne-du-Bois,89.57,6,"Rural à habitat dispersé",2542,214.108,91.5772
01351,84,01,Saint-Étienne-sur-Chalaronne,74.85,5,"Bourgs ruraux",1571,90.6334,94.2309
01352,84,01,Saint-Étienne-sur-Reyssouze,42.19,6,"Rural à habitat dispersé",583,20.412,96.4988
01353,84,01,Sainte-Euphémie,368.76,4,"Ceintures urbaines",1700,117.08,93.1129
01354,84,01,Saint-Genis-Pouilly,1427.12,2,"Centres urbains intermédiaires",13943,970,93.0431
01355,84,01,Saint-Genis-sur-Menthon,42.08,6,"Rural à habitat dispersé",486,20.6489,95.7513
01356,84,01,Saint-Georges-sur-Renon,36.75,6,"Rural à habitat dispersé",208,9.95215,95.2153
01357,84,01,Saint-Germain-de-Joux,44.54,6,"Rural à habitat dispersé",502,50,90.0398
01358,84,01,Saint-Germain-les-Paroisses,26.37,6,"Rural à habitat dispersé",429,10.0108,97.6665
01359,84,01,Saint-Germain-sur-Renon,15.57,6,"Rural à habitat dispersé",246,47.1064,80.8511
01360,84,01,Saint-Jean-de-Gonville,153.32,4,"Ceintures urbaines",1895,63.7098,96.638
01361,84,01,Saint-Jean-de-Niost,111.13,5,"Bourgs ruraux",1577,135,91.4394
01362,84,01,Saint-Jean-de-Thurigneux,49.12,6,"Rural à habitat dispersé",786,55.6788,92.9162
01363,84,01,Saint-Jean-le-Vieux,115.59,5,"Bourgs ruraux",1772,185,89.5598
01364,84,01,Saint-Jean-sur-Reyssouze,27.51,7,"Rural à habitat très dispersé",756,85.7768,88.6539
01365,84,01,Saint-Jean-sur-Veyle,103.66,6,"Rural à habitat dispersé",1162,93.2268,91.977
01366,84,01,Sainte-Julie,97.04,5,"Bourgs ruraux",1082,63.7546,94.1077
01367,84,01,Saint-Julien-sur-Reyssouze,99.2,6,"Rural à habitat dispersé",746,96.3277,87.0874
01368,84,01,Saint-Julien-sur-Veyle,85.16,6,"Rural à habitat dispersé",838,71.7788,91.4345
01369,84,01,Saint-Just,278.7,5,"Bourgs ruraux",942,40.5756,95.6926
01370,84,01,Saint-Laurent-sur-Saône,3184.91,2,"Centres urbains intermédiaires",1688,84.4474,94.9972
01371,84,01,Saint-Marcel,106.7,5,"Bourgs ruraux",1242,66.9557,94.609
01372,84,01,Saint-Martin-de-Bavel,52.24,6,"Rural à habitat dispersé",444,20.3048,95.4269
01373,84,01,Saint-Martin-du-Frêne,53.45,5,"Bourgs ruraux",1023,86.1302,91.5806
01374,84,01,Saint-Martin-du-Mont,66.61,6,"Rural à habitat dispersé",1871,116.857,93.7543
01375,84,01,Saint-Martin-le-Châtel,61.24,6,"Rural à habitat dispersé",782,50,93.6061
01376,84,01,Saint-Maurice-de-Beynost,566.81,2,"Centres urbains intermédiaires",3962,310.211,92.1703
01378,84,01,Saint-Maurice-de-Gourdans,104.17,5,"Bourgs ruraux",2645,173.196,93.452
01379,84,01,Saint-Maurice-de-Rémens,73.43,6,"Rural à habitat dispersé",760,29.9213,96.063
01380,84,01,Saint-Nizier-le-Bouchoux,22.33,7,"Rural à habitat très dispersé",632,67.2807,89.3543
01381,84,01,Saint-Nizier-le-Désert,36.9,6,"Rural à habitat dispersé",921,75.7029,91.7804
01382,84,01,Sainte-Olive,37.75,6,"Rural à habitat dispersé",279,14.6627,94.7446
01383,84,01,Saint-Paul-de-Varax,60.15,5,"Bourgs ruraux",1562,105.305,93.2583
01384,84,01,Saint-Rambert-en-Bugey,76.64,5,"Bourgs ruraux",2188,240,89.0311
01385,84,01,Saint-Rémy,133.47,5,"Bourgs ruraux",985,69.0867,92.9861
01386,84,01,Saint-Sorlin-en-Bugey,124.26,3,"Petites villes",1127,58.4163,94.8167
01387,84,01,Saint-Sulpice,48.67,6,"Rural à habitat dispersé",256,20,92.1875
01388,84,01,Saint-Trivier-de-Courtes,66.67,5,"Bourgs ruraux",1102,141.396,87.1692
01389,84,01,Saint-Trivier-sur-Moignans,43.68,5,"Bourgs ruraux",1834,155.262,91.5343
01390,84,01,Saint-Vulbas,58.12,6,"Rural à habitat dispersé",1246,305,75.5217
01391,84,01,Salavre,34.88,7,"Rural à habitat très dispersé",271,29.781,89.0107
01392,84,01,Samognat,46.82,6,"Rural à habitat dispersé",656,20.1346,96.9307
01393,84,01,Sandrans,18.75,6,"Rural à habitat dispersé",544,15.4396,97.1618
01396,84,01,Sault-Brénaz,174.15,6,"Rural à habitat dispersé",977,72.198,92.6102
01397,84,01,Sauverny,517.46,4,"Ceintures urbaines",978,35,96.4213
01398,84,01,Savigneux,96.34,5,"Bourgs ruraux",1421,117.111,91.7585
01399,84,01,Ségny,650.31,4,"Ceintures urbaines",2107,97.2165,95.386
01400,84,01,Seillonnaz,14.49,7,"Rural à habitat très dispersé",139,10.146,92.7007
01401,84,01,Sergy,229.07,4,"Ceintures urbaines",2167,88.2888,95.9258
01402,84,01,Sermoyer,39.04,6,"Rural à habitat dispersé",652,69.0303,89.4125
01403,84,01,Serrières-de-Briord,161.27,5,"Bourgs ruraux",1295,93.9122,92.7481
01404,84,01,Serrières-sur-Ain,16.5,7,"Rural à habitat très dispersé",135,5.03731,96.2687
01405,84,01,Servas,98.08,5,"Bourgs ruraux",1280,120,90.625
01406,84,01,Servignat,21.78,7,"Rural à habitat très dispersé",174,10,94.2529
01407,84,01,Seyssel,417.5,5,"Bourgs ruraux",1002,75,92.515
01408,84,01,Simandre-sur-Suran,40.55,6,"Rural à habitat dispersé",661,74.9024,88.6683
01410,84,01,Sonthonnax-la-Montagne,21.22,6,"Rural à habitat dispersé",300,20,93.3333
01411,84,01,Souclin,20.7,6,"Rural à habitat dispersé",273,NULL,NULL
01412,84,01,Sulignat,55.09,6,"Rural à habitat dispersé",595,20.3207,96.5848
01415,84,01,Talissieu,103.96,6,"Rural à habitat dispersé",499,24.4593,95.0983
01416,84,01,Tenay,77.29,5,"Bourgs ruraux",1014,59.149,94.1668
01418,84,01,Thil,211.07,5,"Bourgs ruraux",1087,84.3637,92.2389
01419,84,01,Thoiry,208.12,4,"Ceintures urbaines",6021,489.308,91.8733
01420,84,01,Thoissey,1261.19,5,"Bourgs ruraux",1690,147.451,91.2751
01421,84,01,Torcieu,68,6,"Rural à habitat dispersé",729,65,91.0837
01422,84,01,Tossiat,133.24,5,"Bourgs ruraux",1355,128.817,90.4932
01423,84,01,Toussieux,237.13,4,"Ceintures urbaines",1124,61.6945,94.5112
01424,84,01,Tramoyes,137.35,5,"Bourgs ruraux",1776,127.545,92.8184
01425,84,01,"La Tranclière",19.53,6,"Rural à habitat dispersé",288,25.3097,91.2119
01426,84,01,Val-Revermont,55.88,6,"Rural à habitat dispersé",2538,360.984,85.7768
01427,84,01,Trévoux,1211.91,4,"Ceintures urbaines",6920,755,89.0896
01428,84,01,Valeins,28.9,6,"Rural à habitat dispersé",126,5,96.0317
01429,84,01,Vandeins,75.21,6,"Rural à habitat dispersé",707,20.3946,97.1153
01430,84,01,Varambon,77.47,6,"Rural à habitat dispersé",619,34.0645,94.4969
