,id_city,city_name,density_degree,density_type,total_pop_2019
25853,65458,Uz,7,Rural à habitat très dispersé,31
25854,65459,Uzer,6,Rural à habitat dispersé,102
25855,65460,Vic-en-Bigorre,5,Bourgs ruraux,4843
25856,65461,Vidou,7,Rural à habitat très dispersé,112
25857,65462,Vidouze,6,Rural à habitat dispersé,243
25858,65463,Viella,6,Rural à habitat dispersé,85
25859,65464,Vielle-Adour,6,Rural à habitat dispersé,505
25860,65465,Vielle-Aure,6,Rural à habitat dispersé,325
25861,65466,Vielle-Louron,6,Rural à habitat dispersé,86
25862,65467,Vier-Bordes,6,Rural à habitat dispersé,98
25863,65468,Vieuzos,7,Rural à habitat très dispersé,40
25864,65469,Viey,7,Rural à habitat très dispersé,25
25865,65470,Viger,6,Rural à habitat dispersé,144
25866,65471,Vignec,6,Rural à habitat dispersé,215
25867,65472,Villefranque,6,Rural à habitat dispersé,76
25868,65473,Villelongue,5,Bourgs ruraux,397
25869,65474,Villembits,7,Rural à habitat très dispersé,112
25870,65475,Villemur,7,Rural à habitat très dispersé,60
25871,65476,Villenave-près-Béarn,7,Rural à habitat très dispersé,64
25872,65477,Villenave-près-Marsac,6,Rural à habitat dispersé,101
25873,65478,Viscos,7,Rural à habitat très dispersé,32
25874,65479,Visker,6,Rural à habitat dispersé,351
25875,65481,Barèges,6,Rural à habitat dispersé,159
25876,65482,Cantaous,6,Rural à habitat dispersé,442
25877,66001,L'Albère,7,Rural à habitat très dispersé,73
25878,66002,Alénya,5,Bourgs ruraux,3645
25879,66003,Amélie-les-Bains-Palalda,3,Petites villes,3542
25880,66004,Les Angles,6,Rural à habitat dispersé,553
25881,66005,Angoustrine-Villeneuve-des-Escaldes,6,Rural à habitat dispersé,561
25882,66006,Ansignan,6,Rural à habitat dispersé,165
25883,66007,Arboussols,7,Rural à habitat très dispersé,124
25884,66008,Argelès-sur-Mer,2,Centres urbains intermédiaires,10260
25885,66009,Arles-sur-Tech,3,Petites villes,2724
25886,66010,Ayguatébia-Talau,7,Rural à habitat très dispersé,36
25887,66011,Bages,5,Bourgs ruraux,4291
25888,66012,Baho,4,Ceintures urbaines,3431
25889,66013,Baillestavy,6,Rural à habitat dispersé,117
25890,66014,Baixas,5,Bourgs ruraux,2612
25891,66015,Banyuls-dels-Aspres,5,Bourgs ruraux,1271
25892,66016,Banyuls-sur-Mer,5,Bourgs ruraux,4738
25893,66017,Le Barcarès,5,Bourgs ruraux,5771
25894,66018,La Bastide,7,Rural à habitat très dispersé,68
25895,66019,Bélesta,6,Rural à habitat dispersé,216
25896,66020,Bolquère,6,Rural à habitat dispersé,818
25897,66021,Bompas,4,Ceintures urbaines,7426
25898,66022,Boule-d'Amont,7,Rural à habitat très dispersé,55
25899,66023,Bouleternère,5,Bourgs ruraux,949
25900,66024,Le Boulou,3,Petites villes,5278
25901,66025,Bourg-Madame,4,Ceintures urbaines,1207
25902,66026,Brouilla,5,Bourgs ruraux,1532
25903,66027,La Cabanasse,6,Rural à habitat dispersé,694
25904,66028,Cabestany,1,Grands centres urbains,10301
25905,66029,Caixas,7,Rural à habitat très dispersé,134
25906,66030,Calce,6,Rural à habitat dispersé,213
25907,66032,Calmeilles,7,Rural à habitat très dispersé,59
25908,66033,Camélas,6,Rural à habitat dispersé,460
25909,66034,Campôme,6,Rural à habitat dispersé,111
25910,66035,Campoussy,7,Rural à habitat très dispersé,40
25911,66036,Canaveilles,7,Rural à habitat très dispersé,24
25912,66037,Canet-en-Roussillon,3,Petites villes,12284
25913,66038,Canohès,2,Centres urbains intermédiaires,6344
25914,66039,Caramany,6,Rural à habitat dispersé,137
25915,66040,Casefabre,7,Rural à habitat très dispersé,41
25916,66041,Cases-de-Pène,6,Rural à habitat dispersé,940
25917,66042,Cassagnes,6,Rural à habitat dispersé,265
25918,66043,Casteil,6,Rural à habitat dispersé,136
25919,66044,Castelnou,6,Rural à habitat dispersé,293
25920,66045,Catllar,3,Petites villes,780
25921,66046,Caudiès-de-Fenouillèdes,6,Rural à habitat dispersé,603
25922,66047,Caudiès-de-Conflent,7,Rural à habitat très dispersé,18
25923,66048,Cerbère,5,Bourgs ruraux,1345
25924,66049,Céret,3,Petites villes,7857
25925,66050,Claira,4,Ceintures urbaines,4470
25926,66051,Clara-Villerach,6,Rural à habitat dispersé,265
25927,66052,Codalet,3,Petites villes,368
25928,66053,Collioure,5,Bourgs ruraux,2407
25929,66054,Conat,7,Rural à habitat très dispersé,60
25930,66055,Corbère,5,Bourgs ruraux,762
25931,66056,Corbère-les-Cabanes,5,Bourgs ruraux,1048
25932,66057,Corneilla-de-Conflent,6,Rural à habitat dispersé,530
25933,66058,Corneilla-la-Rivière,5,Bourgs ruraux,1975
25934,66059,Corneilla-del-Vercol,4,Ceintures urbaines,2327
25935,66060,Corsavy,7,Rural à habitat très dispersé,222
25936,66061,Coustouges,7,Rural à habitat très dispersé,93
25937,66062,Dorres,6,Rural à habitat dispersé,169
25938,66063,Les Cluses,6,Rural à habitat dispersé,234
25939,66064,Égat,6,Rural à habitat dispersé,421
25940,66065,Elne,2,Centres urbains intermédiaires,9248
25941,66066,Enveitg,6,Rural à habitat dispersé,637
25942,66067,Err,6,Rural à habitat dispersé,668
25943,66068,Escaro,6,Rural à habitat dispersé,108
25944,66069,Espira-de-l'Agly,5,Bourgs ruraux,3475
25945,66070,Espira-de-Conflent,6,Rural à habitat dispersé,165
25946,66071,Estagel,5,Bourgs ruraux,2049
25947,66072,Estavar,6,Rural à habitat dispersé,477
25948,66073,Estoher,6,Rural à habitat dispersé,138
25949,66074,Eus,6,Rural à habitat dispersé,381
25950,66075,Eyne,6,Rural à habitat dispersé,141
25951,66076,Feilluns,7,Rural à habitat très dispersé,65
25952,66077,Fenouillet,6,Rural à habitat dispersé,88
25953,66078,Fillols,6,Rural à habitat dispersé,189
25954,66079,Finestret,6,Rural à habitat dispersé,192
25955,66080,Fontpédrouse,6,Rural à habitat dispersé,117
25956,66081,Fontrabiouse,6,Rural à habitat dispersé,125
25957,66082,Formiguères,6,Rural à habitat dispersé,505
25958,66083,Fosse,7,Rural à habitat très dispersé,41
25959,66084,Fourques,5,Bourgs ruraux,1311
25960,66085,Fuilla,6,Rural à habitat dispersé,443
25961,66086,Glorianes,7,Rural à habitat très dispersé,25
25962,66088,Ille-sur-Têt,5,Bourgs ruraux,5513
25963,66089,Joch,6,Rural à habitat dispersé,321
25964,66090,Jujols,7,Rural à habitat très dispersé,44
25965,66091,Lamanère,7,Rural à habitat très dispersé,57
25966,66092,Lansac,6,Rural à habitat dispersé,90
25967,66093,Laroque-des-Albères,3,Petites villes,2140
25968,66094,Latour-Bas-Elne,2,Centres urbains intermédiaires,3158
25969,66095,Latour-de-Carol,6,Rural à habitat dispersé,439
25970,66096,Latour-de-France,6,Rural à habitat dispersé,1038
25971,66097,Lesquerde,6,Rural à habitat dispersé,139
25972,66098,La Llagonne,6,Rural à habitat dispersé,220
25973,66099,Llauro,6,Rural à habitat dispersé,317
25974,66100,Llo,6,Rural à habitat dispersé,171
25975,66101,Llupia,3,Petites villes,2074
25976,66102,Mantet,7,Rural à habitat très dispersé,29
25977,66103,Marquixanes,6,Rural à habitat dispersé,574
25978,66104,Los Masos,5,Bourgs ruraux,982
25979,66105,Matemale,6,Rural à habitat dispersé,277
25980,66106,Maureillas-las-Illas,5,Bourgs ruraux,2568
25981,66107,Maury,5,Bourgs ruraux,794
25982,66108,Millas,5,Bourgs ruraux,4264
25983,66109,Molitg-les-Bains,6,Rural à habitat dispersé,242
25984,66111,Montalba-le-Château,6,Rural à habitat dispersé,149
25985,66112,Montauriol,6,Rural à habitat dispersé,251
25986,66113,Montbolo,6,Rural à habitat dispersé,177
25987,66114,Montescot,4,Ceintures urbaines,1647
25988,66115,Montesquieu-des-Albères,6,Rural à habitat dispersé,1235
25989,66116,Montferrer,7,Rural à habitat très dispersé,186
25990,66117,Mont-Louis,6,Rural à habitat dispersé,148
25991,66118,Montner,6,Rural à habitat dispersé,338
25992,66119,Mosset,6,Rural à habitat dispersé,318
25993,66120,Nahuja,6,Rural à habitat dispersé,76
25994,66121,Néfiach,5,Bourgs ruraux,1287
25995,66122,Nohèdes,6,Rural à habitat dispersé,60
25996,66123,Nyer,6,Rural à habitat dispersé,151
25997,66124,Font-Romeu-Odeillo-Via,5,Bourgs ruraux,1840
25998,66125,Olette,6,Rural à habitat dispersé,351
25999,66126,Oms,6,Rural à habitat dispersé,332
26000,66127,Opoul-Périllos,5,Bourgs ruraux,1192
26001,66128,Oreilla,7,Rural à habitat très dispersé,25
26002,66129,Ortaffa,5,Bourgs ruraux,1591
26003,66130,Osséja,5,Bourgs ruraux,1350
26004,66132,Palau-de-Cerdagne,5,Bourgs ruraux,417
26005,66133,Palau-del-Vidre,5,Bourgs ruraux,3094
26006,66134,Passa,6,Rural à habitat dispersé,970
26007,66136,Perpignan,1,Grands centres urbains,119344
26008,66137,Le Perthus,6,Rural à habitat dispersé,549
26009,66138,Peyrestortes,4,Ceintures urbaines,1527
26010,66139,Pézilla-de-Conflent,7,Rural à habitat très dispersé,40
26011,66140,Pézilla-la-Rivière,4,Ceintures urbaines,3812
26012,66141,Pia,2,Centres urbains intermédiaires,9849
26013,66142,Planès,7,Rural à habitat très dispersé,54
26014,66143,Planèzes,6,Rural à habitat dispersé,93
26015,66144,Pollestres,5,Bourgs ruraux,5229
26016,66145,Ponteilla,5,Bourgs ruraux,2841
26017,66146,Porta,6,Rural à habitat dispersé,115
26018,66147,Porté-Puymorens,6,Rural à habitat dispersé,105
26019,66148,Port-Vendres,5,Bourgs ruraux,4016
26020,66149,Prades,3,Petites villes,6028
26021,66150,Prats-de-Mollo-la-Preste,5,Bourgs ruraux,1175
26022,66151,Prats-de-Sournia,7,Rural à habitat très dispersé,78
26023,66152,Prugnanes,6,Rural à habitat dispersé,103
26024,66153,Prunet-et-Belpuig,7,Rural à habitat très dispersé,48
26025,66154,Puyvalador,7,Rural à habitat très dispersé,63
26026,66155,Py,6,Rural à habitat dispersé,80
26027,66156,Rabouillet,6,Rural à habitat dispersé,93
26028,66157,Railleu,7,Rural à habitat très dispersé,26
26029,66158,Rasiguères,6,Rural à habitat dispersé,151
26030,66159,Réal,7,Rural à habitat très dispersé,63
26031,66160,Reynès,6,Rural à habitat dispersé,1255
26032,66161,Ria-Sirach,3,Petites villes,1348
26033,66162,Rigarda,6,Rural à habitat dispersé,648
26034,66164,Rivesaltes,2,Centres urbains intermédiaires,8888
26035,66165,Rodès,6,Rural à habitat dispersé,628
26036,66166,Sahorre,6,Rural à habitat dispersé,391
26037,66167,Saillagouse,5,Bourgs ruraux,1146
26038,66168,Saint-André,5,Bourgs ruraux,3422
26039,66169,Saint-Arnac,6,Rural à habitat dispersé,111
26040,66170,Sainte-Colombe-de-la-Commanderie,6,Rural à habitat dispersé,161
26041,66171,Saint-Cyprien,4,Ceintures urbaines,11040
26042,66172,Saint-Estève,1,Grands centres urbains,11719
26043,66173,Saint-Féliu-d'Amont,5,Bourgs ruraux,1194
26044,66174,Saint-Féliu-d'Avall,5,Bourgs ruraux,2874
26045,66175,Saint-Génis-des-Fontaines,3,Petites villes,2841
26046,66176,Saint-Hippolyte,4,Ceintures urbaines,3198
26047,66177,Saint-Jean-Lasseille,5,Bourgs ruraux,1541
26048,66178,Saint-Jean-Pla-de-Corts,6,Rural à habitat dispersé,2273
26049,66179,Saint-Laurent-de-Cerdans,6,Rural à habitat dispersé,1044
26050,66180,Saint-Laurent-de-la-Salanque,2,Centres urbains intermédiaires,10071
26051,66181,Sainte-Léocadie,7,Rural à habitat très dispersé,122
26052,66182,Sainte-Marie-la-Mer,5,Bourgs ruraux,4821
26053,66183,Saint-Marsal,7,Rural à habitat très dispersé,66
26054,66184,Saint-Martin-de-Fenouillet,7,Rural à habitat très dispersé,52
26055,66185,Saint-Michel-de-Llotes,6,Rural à habitat dispersé,350
26056,66186,Saint-Nazaire,5,Bourgs ruraux,2784
26057,66187,Saint-Paul-de-Fenouillet,5,Bourgs ruraux,1790
26058,66188,Saint-Pierre-dels-Forcats,6,Rural à habitat dispersé,263
26059,66189,Saleilles,4,Ceintures urbaines,5564
26060,66190,Salses-le-Château,5,Bourgs ruraux,3514
26061,66191,Sansa,7,Rural à habitat très dispersé,19
26062,66192,Sauto,7,Rural à habitat très dispersé,90
26063,66193,Serdinya,6,Rural à habitat dispersé,232
26064,66194,Serralongue,7,Rural à habitat très dispersé,219
26065,66195,Le Soler,4,Ceintures urbaines,7752
26066,66196,Sorède,3,Petites villes,3343
26067,66197,Souanyas,7,Rural à habitat très dispersé,37
26068,66198,Sournia,6,Rural à habitat dispersé,498
26069,66199,Taillet,7,Rural à habitat très dispersé,102
26070,66201,Tarerach,7,Rural à habitat très dispersé,43
26071,66202,Targasonne,6,Rural à habitat dispersé,195
26072,66203,Taulis,7,Rural à habitat très dispersé,56
26073,66204,Taurinya,6,Rural à habitat dispersé,332
26074,66205,Tautavel,5,Bourgs ruraux,859
26075,66206,Le Tech,7,Rural à habitat très dispersé,93
26076,66207,Terrats,3,Petites villes,720
26077,66208,Théza,4,Ceintures urbaines,2127
26078,66209,Thuès-Entre-Valls,7,Rural à habitat très dispersé,40
26079,66210,Thuir,3,Petites villes,7924
26080,66211,Tordères,6,Rural à habitat dispersé,172
26081,66212,Torreilles,4,Ceintures urbaines,3839
26082,66213,Toulouges,2,Centres urbains intermédiaires,7192
26083,66214,Tresserre,5,Bourgs ruraux,1085
26084,66215,Trévillach,6,Rural à habitat dispersé,160
26085,66216,Trilla,7,Rural à habitat très dispersé,75
26086,66217,Trouillas,5,Bourgs ruraux,2174
26087,66218,Ur,6,Rural à habitat dispersé,359
26088,66219,Urbanya,7,Rural à habitat très dispersé,50
26089,66220,Valcebollère,7,Rural à habitat très dispersé,38
26090,66221,Valmanya,7,Rural à habitat très dispersé,34
26091,66222,Vernet-les-Bains,5,Bourgs ruraux,1450
26092,66223,Villefranche-de-Conflent,6,Rural à habitat dispersé,210
26093,66224,Villelongue-de-la-Salanque,5,Bourgs ruraux,3248
26094,66225,Villelongue-dels-Monts,3,Petites villes,1780
26095,66226,Villemolaque,5,Bourgs ruraux,1390
26096,66227,Villeneuve-de-la-Raho,5,Bourgs ruraux,3977
26097,66228,Villeneuve-la-Rivière,4,Ceintures urbaines,1372
26098,66230,Vinça,5,Bourgs ruraux,2131
26099,66231,Vingrau,6,Rural à habitat dispersé,574
26100,66232,Vira,7,Rural à habitat très dispersé,26
26101,66233,Vivès,6,Rural à habitat dispersé,175
26102,66234,Le Vivier,6,Rural à habitat dispersé,69
26103,67001,Achenheim,4,Ceintures urbaines,2338
26104,67002,Adamswiller,6,Rural à habitat dispersé,390
26105,67003,Albé,6,Rural à habitat dispersé,441
26106,67004,Sommerau,6,Rural à habitat dispersé,1530
26107,67005,Alteckendorf,6,Rural à habitat dispersé,850
26108,67006,Altenheim,6,Rural à habitat dispersé,213
26109,67008,Altorf,4,Ceintures urbaines,1363
26110,67009,Altwiller,6,Rural à habitat dispersé,380
26111,67010,Andlau,3,Petites villes,1738
26112,67011,Artolsheim,5,Bourgs ruraux,992
26113,67012,Aschbach,6,Rural à habitat dispersé,647
26114,67013,Asswiller,6,Rural à habitat dispersé,274
26115,67016,Avolsheim,4,Ceintures urbaines,763
26116,67017,Baerendorf,6,Rural à habitat dispersé,298
26117,67018,Balbronn,6,Rural à habitat dispersé,670
26118,67019,Baldenheim,5,Bourgs ruraux,1182
26119,67020,Barembach,3,Petites villes,838
26120,67021,Barr,3,Petites villes,7197
26121,67022,Bassemberg,6,Rural à habitat dispersé,233
26122,67023,Batzendorf,4,Ceintures urbaines,978
26123,67025,Beinheim,5,Bourgs ruraux,1934
26124,67026,Bellefosse,6,Rural à habitat dispersé,163
26125,67027,Belmont,6,Rural à habitat dispersé,177
26126,67028,Benfeld,4,Ceintures urbaines,5801
26127,67029,Berg,6,Rural à habitat dispersé,360
26128,67030,Bergbieten,5,Bourgs ruraux,722
26129,67031,Bernardswiller,4,Ceintures urbaines,1437
26130,67032,Bernardvillé,6,Rural à habitat dispersé,212
26131,67033,Bernolsheim,5,Bourgs ruraux,602
26132,67034,Berstett,5,Bourgs ruraux,2460
26133,67035,Berstheim,6,Rural à habitat dispersé,444
26134,67036,Bettwiller,6,Rural à habitat dispersé,304
26135,67037,Biblisheim,5,Bourgs ruraux,365
26136,67038,Bietlenheim,6,Rural à habitat dispersé,298
26137,67039,Bilwisheim,5,Bourgs ruraux,515
26138,67040,Bindernheim,5,Bourgs ruraux,1040
26139,67043,Bischheim,1,Grands centres urbains,17353
26140,67044,Bischholtz,6,Rural à habitat dispersé,259
26141,67045,Bischoffsheim,4,Ceintures urbaines,3329
26142,67046,Bischwiller,2,Centres urbains intermédiaires,12746
26143,67047,Bissert,6,Rural à habitat dispersé,157
26144,67048,Bitschhoffen,3,Petites villes,460
26145,67049,Blaesheim,5,Bourgs ruraux,1301
26146,67050,Blancherupt,7,Rural à habitat très dispersé,34
26147,67051,Blienschwiller,6,Rural à habitat dispersé,313
26148,67052,Bœrsch,4,Ceintures urbaines,2442
26149,67053,Bœsenbiesen,6,Rural à habitat dispersé,321
26150,67054,Bolsenheim,4,Ceintures urbaines,545
26151,67055,Boofzheim,5,Bourgs ruraux,1381
26152,67056,Bootzheim,5,Bourgs ruraux,763
26153,67057,Bosselshausen,6,Rural à habitat dispersé,171
26154,67058,Bossendorf,6,Rural à habitat dispersé,391
26155,67059,Bourg-Bruche,6,Rural à habitat dispersé,411
26156,67060,Bourgheim,3,Petites villes,631
26157,67061,Bouxwiller,5,Bourgs ruraux,3757
26158,67062,Breitenau,6,Rural à habitat dispersé,328
26159,67063,Breitenbach,6,Rural à habitat dispersé,651
26160,67065,Breuschwickersheim,4,Ceintures urbaines,1313
26161,67066,La Broque,3,Petites villes,2629
26162,67067,Brumath,2,Centres urbains intermédiaires,10081
26163,67068,Buswiller,6,Rural à habitat dispersé,280
26164,67069,Buhl,5,Bourgs ruraux,511
26165,67070,Burbach,6,Rural à habitat dispersé,278
26166,67071,Bust,6,Rural à habitat dispersé,464
26167,67072,Butten,6,Rural à habitat dispersé,663
26168,67073,Châtenois,4,Ceintures urbaines,4199
26169,67074,Cleebourg,6,Rural à habitat dispersé,667
26170,67075,Climbach,6,Rural à habitat dispersé,429
26171,67076,Colroy-la-Roche,6,Rural à habitat dispersé,476
26172,67077,Cosswiller,5,Bourgs ruraux,583
26173,67078,Crastatt,6,Rural à habitat dispersé,270
26174,67079,Crœttwiller,6,Rural à habitat dispersé,181
26175,67080,Dachstein,4,Ceintures urbaines,1840
26176,67081,Dahlenheim,5,Bourgs ruraux,785
26177,67082,Dalhunden,5,Bourgs ruraux,1204
26178,67083,Dambach,6,Rural à habitat dispersé,754
26179,67084,Dambach-la-Ville,5,Bourgs ruraux,2215
26180,67085,Dangolsheim,6,Rural à habitat dispersé,713
26181,67086,Daubensand,6,Rural à habitat dispersé,447
26182,67087,Dauendorf,5,Bourgs ruraux,1439
26183,67088,Dehlingen,6,Rural à habitat dispersé,351
26184,67089,Dettwiller,5,Bourgs ruraux,2610
26185,67090,Diebolsheim,6,Rural à habitat dispersé,675
26186,67091,Diedendorf,6,Rural à habitat dispersé,337
26187,67092,Dieffenbach-au-Val,5,Bourgs ruraux,631
26188,67093,Dieffenbach-lès-Wœrth,5,Bourgs ruraux,348
26189,67094,Dieffenthal,6,Rural à habitat dispersé,253
26190,67095,Diemeringen,5,Bourgs ruraux,1595
26191,67096,Dimbsthal,6,Rural à habitat dispersé,318
26192,67097,Dingsheim,4,Ceintures urbaines,1233
26193,67098,Dinsheim-sur-Bruche,4,Ceintures urbaines,1492
26194,67099,Domfessel,6,Rural à habitat dispersé,281
26195,67100,Donnenheim,5,Bourgs ruraux,352
26196,67101,Dorlisheim,2,Centres urbains intermédiaires,2613
26197,67102,Dossenheim-Kochersberg,6,Rural à habitat dispersé,300
26198,67103,Dossenheim-sur-Zinsel,6,Rural à habitat dispersé,1038
26199,67104,Drachenbronn-Birlenbach,6,Rural à habitat dispersé,608
26200,67105,Drulingen,5,Bourgs ruraux,1438
26201,67106,Drusenheim,3,Petites villes,5268
26202,67107,Duntzenheim,5,Bourgs ruraux,656
26203,67108,Duppigheim,5,Bourgs ruraux,1638
26204,67109,Durningen,6,Rural à habitat dispersé,656
26205,67110,Durrenbach,5,Bourgs ruraux,1081
26206,67111,Durstel,6,Rural à habitat dispersé,424
26207,67112,Duttlenheim,5,Bourgs ruraux,2865
26208,67113,Eberbach-Seltz,6,Rural à habitat dispersé,422
26209,67115,Ebersheim,5,Bourgs ruraux,2287
26210,67116,Ebersmunster,6,Rural à habitat dispersé,528
26211,67117,Eckartswiller,4,Ceintures urbaines,434
26212,67118,Eckbolsheim,1,Grands centres urbains,7049
26213,67119,Eckwersheim,4,Ceintures urbaines,1344
26214,67120,Eichhoffen,3,Petites villes,527
26215,67121,Elsenheim,5,Bourgs ruraux,810
26216,67122,Wangenbourg-Engenthal,6,Rural à habitat dispersé,1332
26217,67123,Engwiller,5,Bourgs ruraux,494
26218,67124,Entzheim,5,Bourgs ruraux,2453
26219,67125,Epfig,5,Bourgs ruraux,2247
26220,67126,Erckartswiller,6,Rural à habitat dispersé,299
26221,67127,Ergersheim,4,Ceintures urbaines,1410
26222,67128,Ernolsheim-Bruche,4,Ceintures urbaines,1887
26223,67129,Ernolsheim-lès-Saverne,5,Bourgs ruraux,595
26224,67130,Erstein,2,Centres urbains intermédiaires,10661
26225,67131,Eschau,4,Ceintures urbaines,5424
26226,67132,Eschbach,6,Rural à habitat dispersé,944
26227,67133,Eschbourg,6,Rural à habitat dispersé,471
26228,67134,Eschwiller,6,Rural à habitat dispersé,191
26229,67135,Ettendorf,5,Bourgs ruraux,762
26230,67136,Eywiller,6,Rural à habitat dispersé,275
26231,67137,Fegersheim,2,Centres urbains intermédiaires,5734
26232,67138,Fessenheim-le-Bas,3,Petites villes,574
26233,67139,Flexbourg,6,Rural à habitat dispersé,474
26234,67140,Forstfeld,5,Bourgs ruraux,754
26235,67141,Forstheim,6,Rural à habitat dispersé,598
26236,67142,Fort-Louis,6,Rural à habitat dispersé,290
26237,67143,Fouchy,5,Bourgs ruraux,643
26238,67144,Fouday,6,Rural à habitat dispersé,337
26239,67145,Friedolsheim,6,Rural à habitat dispersé,258
26240,67146,Friesenheim,6,Rural à habitat dispersé,618
26241,67147,Frœschwiller,5,Bourgs ruraux,498
26242,67148,Frohmuhl,6,Rural à habitat dispersé,168
26243,67149,Furchhausen,5,Bourgs ruraux,421
26244,67150,Furdenheim,5,Bourgs ruraux,1366
26245,67151,Gambsheim,3,Petites villes,5041
26246,67152,Geispolsheim,5,Bourgs ruraux,7561
26247,67153,Geiswiller-Zœbersdorf,6,Rural à habitat dispersé,397
26248,67154,Gerstheim,5,Bourgs ruraux,3449
26249,67155,Gertwiller,3,Petites villes,1258
26250,67156,Geudertheim,5,Bourgs ruraux,2586
26251,67159,Gœrlingen,6,Rural à habitat dispersé,209
26252,67160,Gœrsdorf,5,Bourgs ruraux,1057
26253,67161,Gottenhouse,4,Ceintures urbaines,380
26254,67162,Gottesheim,6,Rural à habitat dispersé,355
26255,67163,Gougenheim,6,Rural à habitat dispersé,544
26256,67164,Goxwiller,5,Bourgs ruraux,838
26257,67165,Grandfontaine,6,Rural à habitat dispersé,385
26258,67166,Grassendorf,6,Rural à habitat dispersé,250
26259,67167,Grendelbruch,5,Bourgs ruraux,1218
26260,67168,Gresswiller,4,Ceintures urbaines,1666
26261,67169,Gries,4,Ceintures urbaines,2874
26262,67172,Griesheim-près-Molsheim,5,Bourgs ruraux,2228
26263,67173,Griesheim-sur-Souffel,4,Ceintures urbaines,1201
26264,67174,Gumbrechtshoffen,3,Petites villes,1167
26265,67176,Gundershoffen,3,Petites villes,3712
26266,67177,Gunstett,6,Rural à habitat dispersé,641
26267,67178,Gungwiller,6,Rural à habitat dispersé,277
26268,67179,Haegen,4,Ceintures urbaines,650
26269,67180,Haguenau,2,Centres urbains intermédiaires,35196
26270,67181,Handschuheim,6,Rural à habitat dispersé,272
26271,67182,Hangenbieten,4,Ceintures urbaines,1647
26272,67183,Harskirchen,5,Bourgs ruraux,877
26273,67184,Hatten,5,Bourgs ruraux,1910
26274,67185,Hattmatt,5,Bourgs ruraux,703
26275,67186,Hegeney,5,Bourgs ruraux,433
26276,67187,Heidolsheim,6,Rural à habitat dispersé,540
26277,67188,Heiligenberg,4,Ceintures urbaines,697
26278,67189,Heiligenstein,3,Petites villes,961
26279,67190,Hengwiller,6,Rural à habitat dispersé,195
26280,67191,Herbitzheim,6,Rural à habitat dispersé,1840
26281,67192,Herbsheim,5,Bourgs ruraux,937
26282,67194,Herrlisheim,3,Petites villes,4731
26283,67195,Hessenheim,6,Rural à habitat dispersé,619
26284,67196,Hilsenheim,5,Bourgs ruraux,2649
26285,67197,Hindisheim,5,Bourgs ruraux,1510
26286,67198,Hinsbourg,6,Rural à habitat dispersé,111
26287,67199,Hinsingen,6,Rural à habitat dispersé,82
26288,67200,Hipsheim,5,Bourgs ruraux,1001
26289,67201,Hirschland,6,Rural à habitat dispersé,307
26290,67202,Hochfelden,3,Petites villes,4048
26291,67203,Hochstett,6,Rural à habitat dispersé,384
26292,67204,Hœnheim,1,Grands centres urbains,11304
26293,67205,Hœrdt,3,Petites villes,4514
26294,67206,Hoffen,6,Rural à habitat dispersé,1118
26295,67208,Hohengœft,6,Rural à habitat dispersé,547
26296,67209,Hohfrankenheim,6,Rural à habitat dispersé,273
26297,67210,Le Hohwald,6,Rural à habitat dispersé,505
26298,67212,Holtzheim,4,Ceintures urbaines,3703
26299,67213,Hunspach,6,Rural à habitat dispersé,632
26300,67214,Hurtigheim,5,Bourgs ruraux,978
26301,67215,Huttendorf,5,Bourgs ruraux,497
26302,67216,Huttenheim,4,Ceintures urbaines,2672
26303,67217,Ichtratzheim,6,Rural à habitat dispersé,351
26304,67218,Illkirch-Graffenstaden,1,Grands centres urbains,26698
26305,67220,Ingenheim,6,Rural à habitat dispersé,327
26306,67221,Ingolsheim,6,Rural à habitat dispersé,347
26307,67222,Ingwiller,5,Bourgs ruraux,4048
26308,67223,Innenheim,5,Bourgs ruraux,1183
26309,67225,Issenhausen,6,Rural à habitat dispersé,113
26310,67226,Ittenheim,5,Bourgs ruraux,2112
26311,67227,Itterswiller,6,Rural à habitat dispersé,237
26312,67228,Neugartheim-Ittlenheim,6,Rural à habitat dispersé,795
26313,67229,Jetterswiller,6,Rural à habitat dispersé,199
26314,67230,Kaltenhouse,4,Ceintures urbaines,2450
26315,67231,Kauffenheim,6,Rural à habitat dispersé,212
26316,67232,Keffenach,6,Rural à habitat dispersé,204
26317,67233,Kertzfeld,4,Ceintures urbaines,1203
26318,67234,Keskastel,5,Bourgs ruraux,1510
26319,67235,Kesseldorf,5,Bourgs ruraux,427
26320,67236,Kienheim,5,Bourgs ruraux,549
26321,67237,Kilstett,3,Petites villes,2515
26322,67238,Kindwiller,3,Petites villes,638
26323,67239,Kintzheim,4,Ceintures urbaines,1660
26324,67240,Kirchheim,5,Bourgs ruraux,719
26325,67241,Kirrberg,6,Rural à habitat dispersé,147
26326,67242,Kirrwiller,6,Rural à habitat dispersé,526
26327,67244,Kleingœft,6,Rural à habitat dispersé,154
26328,67245,Knœrsheim,6,Rural à habitat dispersé,207
26329,67246,Kogenheim,5,Bourgs ruraux,1267
26330,67247,Kolbsheim,4,Ceintures urbaines,973
26331,67248,Krautergersheim,5,Bourgs ruraux,1715
26332,67249,Krautwiller,6,Rural à habitat dispersé,239
26333,67250,Kriegsheim,6,Rural à habitat dispersé,793
26334,67252,Kurtzenhouse,4,Ceintures urbaines,1079
26335,67253,Kuttolsheim,3,Petites villes,637
