journey_id,time,journey_start_lon,journey_start_lat,cluster
7601919,18:40:00,2.362,48.81,11
7601985,18:40:00,2.602,48.776,6
7586316,18:40:00,2.598,48.805,6
7586313,18:40:00,2.263,48.83,22
7586359,18:40:00,2.17,48.805,14
7586396,18:40:00,2.26,48.821,22
7601721,18:40:00,2.07,49.028,15
7586377,18:40:00,2.338,48.879,25
7586328,18:40:00,2.537,48.77,17
7601952,18:40:00,2.509,48.865,27
7601928,18:40:00,2.133,48.808,14
7601934,18:40:00,2.507,48.866,27
7586371,18:40:00,2.372,48.954,5
7586740,18:40:00,2.695,48.941,13
7586391,18:40:00,2.601,48.776,6
7586301,18:40:00,2.517,48.916,18
7601979,18:40:00,2.78,48.664,10
7601581,18:40:00,2.459,48.816,17
7601965,18:40:00,2.25,48.782,22
7601966,18:40:00,2.25,48.782,22
7586382,18:50:00,2.528,48.923,18
7601984,18:50:00,2.771,48.857,0
7586663,18:50:00,2.398,48.905,27
7601955,18:50:00,2.258,48.82,22
7601931,18:50:00,2.004,48.771,26
7602007,18:50:00,2.021,48.806,26
7602002,18:50:00,2.356,48.815,11
7601986,18:50:00,2.625,48.879,6
7601953,18:50:00,2.625,48.879,6
7587134,18:50:00,2.215,48.955,3
7587130,18:50:00,2.215,48.955,3
7587133,18:50:00,2.215,48.955,3
7586369,18:50:00,2.596,48.586,4
7586314,18:50:00,2.597,48.587,4
7601996,18:50:00,2.551,48.84,6
7601989,18:50:00,2.337,48.88,25
7601970,18:50:00,2.609,48.693,4
7601993,18:50:00,2.25,48.782,22
7601855,18:50:00,2.073,48.956,28
7601999,18:50:00,2.657,48.84,6
7601991,18:50:00,2.595,48.587,4
7586920,18:50:00,1.8,48.646,21
7586708,18:50:00,2.333,48.87,25
7587135,18:50:00,2.214,48.955,3
7587129,18:50:00,2.215,48.955,3
7587136,18:50:00,2.215,48.955,3
7586798,18:50:00,2.072,48.957,28
7601980,18:50:00,2.402,48.78,1
7586340,18:50:00,2.605,48.69,4
7586665,18:50:00,1.802,49.161,9
7586374,18:50:00,2.103,49.025,15
7586380,18:50:00,2.103,49.025,15
7586797,18:50:00,2.072,48.957,28
7601988,18:50:00,1.933,48.758,2
7601958,18:50:00,2.771,48.857,0
7586352,18:50:00,2.004,48.771,26
7601990,18:50:00,2.282,48.741,22
7601935,18:50:00,2.258,48.82,22
7601937,18:50:00,2.25,48.782,22
7601976,18:50:00,2.459,48.779,17
7586900,18:50:00,2.089,49.011,15
7586901,18:50:00,2.089,49.011,15
7586306,18:50:00,2.045,48.93,28
7586305,18:50:00,2.045,48.93,28
7586324,18:50:00,2.657,48.842,6
7601941,18:50:00,2.25,48.782,22
7601929,18:50:00,2.546,48.842,6
7586654,18:50:00,2.265,48.803,22
7586749,19:00:00,2.22,48.781,22
7586348,19:00:00,2.221,48.94,8
7586658,19:00:00,2.314,48.943,25
7586656,19:00:00,2.314,48.943,25
7653938,19:00:00,2.655,48.531,24
7653952,19:00:00,2.655,48.531,24
7587128,19:00:00,2.215,48.955,3
7587132,19:00:00,2.215,48.955,3
7586355,19:00:00,2.302,48.745,1
7586343,19:00:00,2.221,48.94,8
7587978,19:00:00,2.24,48.985,3
7586357,19:00:00,2.538,48.93,18
7586636,19:00:00,2.7,48.407,23
7602077,19:00:00,2.381,48.914,25
7601994,19:00:00,2.315,48.943,25
7601923,19:00:00,2.546,48.703,4
7653955,19:00:00,2.332,48.87,25
7653957,19:00:00,2.332,48.87,25
7653950,19:00:00,2.182,48.873,8
7653966,19:00:00,2.182,48.873,8
7653963,19:00:00,2.07,48.96,28
7600458,19:00:00,2.348,48.825,11
7586422,19:00:00,2.46,48.913,27
7586883,19:00:00,2.114,48.826,14
7601574,19:00:00,1.989,48.817,2
7586413,19:00:00,2.461,48.913,27
7653958,19:00:00,2.33,48.927,25
7587281,19:00:00,2.378,48.9,25
7586836,19:00:00,2.275,48.992,3
7586872,19:00:00,2.231,48.907,8
7586824,19:00:00,2.11,49.037,15
7602012,19:00:00,2.069,49.043,15
7586378,19:00:00,2.538,48.93,18
7586677,19:00:00,2.373,48.757,1
7586381,19:00:00,2.005,48.773,26
7602086,19:00:00,2.069,49.043,15
7602102,19:00:00,2.539,48.931,18
7601688,19:00:00,2.328,48.926,25
7602114,19:00:00,2.166,48.99,3
7602085,19:00:00,2.004,48.773,26
7586822,19:00:00,2.11,49.037,15
7602010,19:00:00,2.071,49.042,15
7601957,19:00:00,2.691,48.474,24
7586418,19:00:00,2.167,48.889,8
7602022,19:00:00,2.221,48.776,22
7602090,19:00:00,2.539,48.931,18
7602091,19:00:00,2.437,48.814,17
7586351,19:00:00,2.221,48.94,8
7586349,19:00:00,2.221,48.94,8
7586428,19:00:00,2.551,48.776,6
7586427,19:00:00,2.551,48.776,6
7587131,19:00:00,2.215,48.955,3
7586342,19:00:00,2.221,48.94,8
7586341,19:00:00,2.221,48.94,8
7601981,19:00:00,2.594,48.586,4
7602003,19:00:00,2.057,48.963,28
7602005,19:00:00,2.556,48.817,6
7653959,19:00:00,2.19,49.013,3
7600785,19:00:00,2.141,49.044,15
7653961,19:00:00,2.33,48.927,25
7653968,19:00:00,2.33,48.927,25
7653969,19:00:00,2.263,48.799,22
7653949,19:00:00,2.226,49.026,3
7586423,19:00:00,2.46,48.913,27
7653940,19:00:00,2.07,48.96,28
7586839,19:00:00,2.11,49.037,15
7586414,19:00:00,2.461,48.913,27
7653947,19:00:00,2.65,48.551,24
7653930,19:00:00,2.332,48.87,25
7601969,19:00:00,2.416,48.856,27
7586370,19:00:00,2.781,48.876,0
7601974,19:00:00,1.933,48.758,2
7602099,19:10:00,2.39,48.854,11
7587645,19:10:00,2.203,48.947,8
7601298,19:10:00,1.989,48.817,2
7586698,19:10:00,2.393,48.794,1
7586770,19:10:00,2.391,48.854,11
7601883,19:10:00,2.073,48.956,28
7586702,19:10:00,2.372,48.796,1
7587644,19:10:00,2.203,48.947,8
7587634,19:10:00,2.374,49.004,5
7586780,19:10:00,2.206,48.947,8
7586419,19:10:00,2.181,48.995,3
7587184,19:10:00,2.215,48.955,3
7600605,19:10:00,2.331,48.873,25
7586420,19:10:00,2.179,48.994,3
7601932,19:10:00,2.361,48.812,11
7601975,19:10:00,2.115,48.827,14
7600612,19:10:00,2.332,48.87,25
7602006,19:10:00,2.274,48.993,3
7601874,19:10:00,2.073,48.956,28
7586781,19:10:00,2.204,48.947,8
7600798,19:10:00,2.181,48.873,8
7600764,19:10:00,2.181,48.873,8
7601972,19:10:00,2.09,49.044,15
7602008,19:10:00,2.228,48.778,22
7602095,19:10:00,2.372,48.795,1
7586913,19:10:00,2.297,48.963,25
7586751,19:10:00,2.332,48.871,25
7586750,19:10:00,2.332,48.871,25
7586744,19:10:00,2.333,48.872,25
7601995,19:10:00,2.032,48.928,28
7586697,19:10:00,2.393,48.794,1
7586724,19:10:00,2.393,48.794,1
7602104,19:10:00,2.34,49.04,5
7586735,19:10:00,2.474,48.917,27
7602001,19:10:00,2.416,48.856,27
7600460,19:10:00,2.347,48.825,11
7586630,19:10:00,2.175,49.004,3
7586785,19:10:00,2.206,48.947,8
7600600,19:10:00,2.332,48.87,25
7601295,19:10:00,1.989,48.817,2
7587147,19:10:00,2.215,48.955,3
7587148,19:10:00,2.215,48.955,3
7587146,19:10:00,2.215,48.955,3
7601071,19:10:00,2.615,48.722,4
7601977,19:10:00,2.374,49.004,5
7602107,19:10:00,1.849,48.941,9
7601948,19:10:00,2.656,48.529,24
7586810,19:10:00,2.78,48.851,0
7586416,19:10:00,2.464,48.827,17
7587643,19:10:00,2.203,48.947,8
7587141,19:10:00,2.214,48.955,3
7587183,19:10:00,2.215,48.955,3
7586421,19:10:00,2.181,48.998,3
7586796,19:10:00,2.654,48.722,4
7586847,19:10:00,2.542,48.836,6
7602096,19:10:00,2.59,48.62,4
7587374,19:10:00,2.544,48.601,4
7586635,19:10:00,2.175,49.004,3
7602100,19:20:00,2.032,48.941,28
7586929,19:20:00,2.511,48.947,18
7586736,19:20:00,2.177,48.783,14
7586722,19:20:00,2.176,48.784,14
7600468,19:20:00,2.425,48.915,27
7602020,19:20:00,2.553,48.628,4
7653960,19:20:00,2.353,48.812,11
7602109,19:20:00,2.553,48.628,4
7586933,19:20:00,2.62,48.794,6
7600930,19:20:00,2.109,49.037,15
7602110,19:20:00,1.789,48.961,9
7601095,19:20:00,2.039,48.911,28
7602144,19:20:00,2.432,48.942,27
7602041,19:20:00,2.227,48.999,3
7653967,19:20:00,2.298,48.964,25
7602138,19:20:00,2.552,48.614,4
7586717,19:20:00,2.34,48.761,1
7586846,19:20:00,2.62,48.794,6
7601602,19:20:00,2.283,48.741,22
7602112,19:20:00,2.553,48.628,4
7601712,19:20:00,2.358,48.809,11
7586943,19:20:00,2.22,48.78,22
7602123,19:20:00,2.663,48.834,6
7601105,19:20:00,2.615,48.722,4
7602018,19:20:00,2.59,48.776,6
7600790,19:20:00,2.109,49.037,15
7602045,19:30:00,2.553,48.603,4
7587139,19:30:00,2.214,48.955,3
7587233,19:30:00,2.215,48.954,3
7586966,19:30:00,2.301,48.865,25
7586948,19:30:00,2.453,48.88,27
7586842,19:30:00,2.554,48.632,4
7586899,19:30:00,2.348,48.825,11
7586848,19:30:00,2.527,48.869,6
7586889,19:30:00,2.348,48.825,11
7602132,19:30:00,2.552,48.605,4
7586758,19:30:00,2.396,48.779,1
7602013,19:30:00,2.386,48.798,1
7587138,19:30:00,2.214,48.955,3
7587137,19:30:00,2.214,48.955,3
7602044,19:30:00,2.219,48.782,22
7602047,19:30:00,2.552,48.605,4
7586893,19:30:00,2.552,48.605,4
7587108,19:30:00,2.367,48.865,11
7586712,19:30:00,2.229,48.998,3
7602145,19:30:00,2.327,48.753,1
7602101,19:30:00,2.032,48.941,28
7602033,19:30:00,2.34,48.761,1
7602140,19:30:00,2.34,48.761,1
7587365,19:30:00,2.228,48.782,22
7602134,19:30:00,2.397,48.778,1
7654416,19:30:00,2.337,48.839,11
7602170,19:30:00,2.027,48.618,26
7587234,19:30:00,2.215,48.954,3
7587140,19:30:00,2.215,48.954,3
7586945,19:30:00,2.453,48.88,27
7587126,19:30:00,2.248,48.783,22
7586791,19:30:00,2.386,48.798,1
7586756,19:30:00,2.396,48.779,1
7602162,19:30:00,1.982,48.829,2
7602014,19:30:00,2.089,49.049,15
7602165,19:30:00,2.72,48.869,0
7586891,19:30:00,2.552,48.605,4
7586892,19:30:00,2.552,48.605,4
7601918,19:40:00,2.451,48.866,27
7602027,19:40:00,2.524,48.711,4
7587235,19:40:00,2.246,48.94,8
7587197,19:40:00,2.245,48.939,8
7586815,19:40:00,2.451,48.865,27
7602024,19:40:00,2.131,48.805,14
7587170,19:40:00,2.246,48.94,8
7654417,19:40:00,2.221,49.028,3
7602043,19:40:00,1.97,48.828,2
7602037,19:40:00,2.255,48.779,22
7602185,19:40:00,2.219,48.782,22
7587220,19:40:00,2.263,48.8,22
7587186,19:40:00,2.246,48.938,8
7587187,19:40:00,2.245,48.94,8
7600875,19:40:00,2.523,48.854,6
7600852,19:40:00,2.524,48.855,6
7602143,19:40:00,2.644,48.868,6
7602149,19:40:00,2.364,48.82,11
7602152,19:40:00,2.347,48.87,11
7602156,19:40:00,2.368,48.857,11
7602052,19:40:00,1.944,48.756,2
7602177,19:40:00,2.76,48.491,23
7602056,19:40:00,1.943,48.831,2
7586862,19:40:00,2.381,48.81,11
7586863,19:40:00,2.382,48.81,11
7586864,19:40:00,2.382,48.81,11
7587208,19:40:00,2.279,48.839,22
7586788,19:40:00,1.973,48.828,2
7586790,19:40:00,1.973,48.828,2
7586888,19:40:00,2.115,48.828,14
7586817,19:40:00,2.451,48.865,27
7587225,19:40:00,2.245,48.938,8
7586795,19:40:00,1.96,48.822,2
7602146,19:40:00,2.359,48.819,11
7600459,19:40:00,2.307,48.867,25
7602046,19:40:00,2.279,48.839,22
7587351,19:40:00,2.347,48.871,11
7586923,19:40:00,1.942,48.831,2
7586789,19:40:00,1.973,48.828,2
7587210,19:40:00,2.245,48.938,8
7587209,19:40:00,2.245,48.94,8
7602038,19:40:00,2.238,48.881,8
7586816,19:40:00,2.451,48.865,27
7587227,19:40:00,2.245,48.941,8
7587195,19:40:00,2.246,48.94,8
7602035,19:40:00,1.97,48.828,2
7602025,19:40:00,1.97,48.828,2
7587166,19:40:00,2.246,48.94,8
7602141,19:40:00,2.131,48.805,14
7602040,19:40:00,2.519,48.857,6
7600848,19:40:00,2.522,48.854,6
7587237,19:40:00,2.245,48.94,8
7586890,19:40:00,2.519,48.859,6
7587326,19:50:00,2.244,48.941,8
7586914,19:50:00,2.246,48.94,8
7586926,19:50:00,2.37,48.964,5
7587216,19:50:00,2.22,48.954,3
7587207,19:50:00,2.22,48.954,3
7586964,19:50:00,2.458,48.793,17
7586968,19:50:00,2.458,48.793,17
7586983,19:50:00,2.328,48.895,25
7587328,19:50:00,2.234,48.947,8
7587174,19:50:00,2.22,48.953,3
7602016,19:50:00,2.024,48.767,26
7602023,19:50:00,2.575,48.842,6
7602015,19:50:00,2.024,48.767,26
7587175,19:50:00,2.221,48.953,3
7602061,19:50:00,1.926,48.783,2
7587105,19:50:00,2.363,48.819,11
7586961,19:50:00,2.667,48.947,13
7587522,19:50:00,2.193,48.941,8
7587228,19:50:00,2.22,48.954,3
7586978,19:50:00,2.254,48.91,8
7586977,19:50:00,2.254,48.91,8
7586976,19:50:00,2.254,48.91,8
7586987,19:50:00,2.78,48.875,0
7586986,19:50:00,2.281,48.823,22
7587306,19:50:00,2.245,48.94,8
7587305,19:50:00,2.245,48.94,8
7586975,19:50:00,2.78,48.878,0
7602154,19:50:00,2.653,48.722,4
7587327,19:50:00,2.244,48.941,8
7654400,19:50:00,2.678,48.542,24
7602048,19:50:00,2.459,48.795,17
7587335,19:50:00,1.927,48.783,2
7602064,19:50:00,2.78,48.854,0
7602058,19:50:00,2.781,48.854,0
7602174,19:50:00,2.455,48.779,17
7602042,19:50:00,2.114,48.828,14
7602060,19:50:00,2.461,48.793,17
7587213,19:50:00,2.22,48.954,3
7586949,19:50:00,2.245,48.94,8
7586919,19:50:00,2.37,48.964,5
7586970,19:50:00,2.328,48.895,25
7586917,19:50:00,2.37,48.964,5
7600477,19:50:00,2.641,48.867,6
7587180,19:50:00,2.221,48.953,3
7602055,19:50:00,2.035,48.792,26
7602071,19:50:00,2.22,48.783,22
7587106,19:50:00,2.363,48.82,11
7587107,19:50:00,2.364,48.82,11
7587520,19:50:00,2.193,48.941,8
7587229,19:50:00,2.22,48.954,3
7602094,20:00:00,2.553,48.628,4
7602187,20:00:00,2.531,48.905,18
7602066,20:00:00,2.278,48.851,22
7602065,20:00:00,2.366,48.822,11
7654439,20:00:00,2.345,49.057,5
7654414,20:00:00,3.091,48.803,29
7602063,20:00:00,2.364,48.82,11
7602026,20:00:00,2.109,48.846,14
7586947,20:00:00,2.214,48.996,3
7602036,20:00:00,2.093,48.897,28
7602106,20:00:00,2.544,48.812,6
7587548,20:00:00,2.114,48.893,28
7587329,20:00:00,2.114,48.892,28
7602089,20:00:00,2.553,48.628,4
7602098,20:00:00,2.055,48.771,26
7586935,20:00:00,2.343,48.948,25
7602178,20:00:00,2.372,48.756,1
7602074,20:00:00,2.474,48.879,27
7587633,20:00:00,2.363,48.822,11
7587632,20:00:00,2.363,48.822,11
7587662,20:00:00,2.363,48.822,11
7587241,20:00:00,2.388,48.757,1
7586944,20:00:00,2.214,48.996,3
7602079,20:00:00,2.192,48.94,8
7602062,20:00:00,2.708,48.791,0
7602084,20:00:00,1.998,48.945,28
7602088,20:00:00,2.553,48.628,4
7586938,20:00:00,2.343,48.948,25
7602164,20:00:00,2.779,48.855,0
7602039,20:00:00,2.565,48.945,18
7602160,20:00:00,2.775,48.854,0
7602069,20:00:00,2.364,48.82,11
7586953,20:00:00,2.048,48.789,26
7600491,20:10:00,2.159,48.889,8
7602119,20:10:00,2.543,48.811,6
7602118,20:10:00,2.373,48.755,1
7654398,20:10:00,2.517,48.769,17
7654429,20:10:00,2.221,49.028,3
7587202,20:10:00,2.394,48.966,5
7587201,20:10:00,2.394,48.966,5
7587252,20:10:00,2.777,48.846,0
7587350,20:10:00,2.34,48.867,11
7587263,20:10:00,2.196,48.887,8
7602135,20:10:00,2.582,48.595,4
7602191,20:10:00,2.528,48.855,6
7586971,20:10:00,2.583,48.595,4
7587303,20:10:00,1.961,48.828,2
7587199,20:10:00,2.541,49.003,18
7587159,20:10:00,2.034,48.797,26
7602111,20:10:00,2.369,48.827,11
7600535,20:10:00,2.705,48.839,0
7602078,20:10:00,2.474,48.879,27
7587102,20:10:00,2.666,48.855,6
7602103,20:10:00,2.319,48.875,25
7602186,20:10:00,2.372,48.768,1
7602121,20:10:00,2.103,48.889,28
7587151,20:10:00,2.09,48.87,28
7602120,20:10:00,2.537,48.703,4
7602081,20:10:00,1.961,48.827,2
7602115,20:10:00,2.053,48.793,26
7602182,20:10:00,2.458,48.816,17
7654430,20:10:00,2.113,48.829,14
7654432,20:10:00,1.827,48.628,21
7587288,20:10:00,2.196,48.887,8
7587285,20:10:00,2.196,48.887,8
7587219,20:20:00,2.311,48.848,11
7587246,20:20:00,2.328,48.872,25
7602093,20:20:00,2.301,48.755,1
7587123,20:20:00,2.458,48.816,17
7654422,20:20:00,2.377,48.752,1
7587295,20:20:00,2.394,48.966,5
7587524,20:20:00,2.15,48.792,14
7587298,20:20:00,2.366,48.821,11
7587267,20:20:00,2.311,48.969,25
7587156,20:20:00,1.679,48.997,12
7587223,20:20:00,2.232,48.964,3
7602153,20:20:00,2.234,48.892,8
7602092,20:20:00,2.537,48.703,4
7602080,20:20:00,2.474,48.879,27
7587181,20:20:00,2.816,48.371,23
7587249,20:20:00,2.328,48.872,25
7654428,20:20:00,2.402,48.924,27
7587543,20:20:00,2.244,48.772,22
7587540,20:20:00,2.241,48.772,22
7654423,20:20:00,2.343,48.758,1
7654426,20:20:00,2.221,49.028,3
7587182,20:20:00,1.893,48.722,2
7587172,20:20:00,1.893,48.722,2
7587226,20:20:00,2.228,48.881,8
7587122,20:20:00,2.458,48.816,17
7587192,20:30:00,2.307,48.885,25
7602197,20:30:00,2.306,48.757,1
7602172,20:30:00,2.365,48.82,11
7602205,20:30:00,2.238,48.909,8
7602196,20:30:00,2.524,48.925,18
7602188,20:30:00,2.27,48.769,22
7602198,20:30:00,1.951,48.743,2
7602200,20:30:00,2.26,48.779,22
7587580,20:30:00,2.36,48.855,11
7587167,20:30:00,2.709,48.833,0
7654842,20:30:00,2.372,48.82,11
7654831,20:30:00,2.547,48.613,4
7602199,20:30:00,2.307,48.885,25
7602203,20:30:00,2.307,48.885,25
7587552,20:30:00,2.159,48.889,8
7587287,20:30:00,2.431,48.904,27
7587200,20:30:00,2.307,48.885,25
7654838,20:30:00,2.88,48.94,16
7654836,20:30:00,1.916,48.763,2
7602183,20:30:00,2.254,48.782,22
7602194,20:30:00,2.254,48.782,22
7602159,20:30:00,2.762,48.741,0
7587315,20:30:00,2.396,48.778,1
7587710,20:30:00,3.299,48.556,19
7587231,20:30:00,2.492,48.863,27
7587188,20:30:00,2.307,48.885,25
7602201,20:30:00,2.043,48.784,26
7587177,20:30:00,2.55,48.628,4
7602179,20:30:00,2.524,48.925,18
7602167,20:30:00,2.234,48.848,22
7602133,20:30:00,2.762,48.741,0
7587168,20:30:00,2.709,48.832,0
7587325,20:40:00,2.36,48.815,11
7587279,20:40:00,2.234,48.941,8
7587577,20:40:00,2.254,49.144,3
7587280,20:40:00,2.234,48.941,8
7587576,20:40:00,2.254,49.144,3
7587390,20:40:00,2.274,48.925,25
7602173,20:40:00,2.374,48.977,5
7587265,20:40:00,2.234,48.941,8
7602225,20:40:00,2.255,48.767,22
7587262,20:40:00,2.234,48.941,8
7587266,20:40:00,2.234,48.941,8
7587257,20:40:00,2.234,48.941,8
7587260,20:40:00,2.234,48.941,8
7587273,20:40:00,2.234,48.941,8
7602211,20:40:00,2.905,48.957,16
7602204,20:40:00,2.307,48.885,25
7602210,20:40:00,2.396,48.778,1
7602051,20:40:00,2.258,48.819,22
7602221,20:40:00,2.807,48.861,0
7602220,20:40:00,2.777,48.854,0
7587345,20:40:00,2.77,48.855,0
7602226,20:40:00,2.409,48.754,1
7587342,20:40:00,1.909,48.798,2
7587602,20:40:00,2.524,48.549,4
7587601,20:40:00,2.524,48.549,4
7587276,20:40:00,2.234,48.941,8
7587578,20:40:00,2.254,49.144,3
7587268,20:40:00,2.234,48.941,8
7587261,20:40:00,2.234,48.941,8
7602218,20:40:00,2.423,48.822,17
7587583,20:40:00,2.242,48.89,8
7587340,20:40:00,2.561,48.651,4
7602171,20:40:00,2.774,48.855,0
7587272,20:40:00,2.234,48.941,8
7602208,20:40:00,2.373,48.819,11
7600533,20:40:00,2.48,48.875,27
7587525,20:50:00,2.229,48.957,3
7602231,20:50:00,2.524,48.55,4
7587317,20:50:00,2.234,48.941,8
7587316,20:50:00,2.234,48.941,8
7587321,20:50:00,2.771,48.857,0
7601544,20:50:00,2.038,48.787,26
7602212,20:50:00,2.113,48.838,14
7602236,20:50:00,2.454,48.78,17
7601547,20:50:00,2.038,48.787,26
7602219,20:50:00,2.112,48.837,14
7587563,20:50:00,2.455,48.781,17
7587389,20:50:00,2.23,48.956,3
7587388,20:50:00,2.23,48.956,3
7587304,20:50:00,2.234,48.941,8
7587603,20:50:00,2.254,49.144,3
7587604,20:50:00,2.254,49.144,3
7587597,20:50:00,2.254,49.144,3
7587395,20:50:00,2.233,48.954,3
7587394,20:50:00,2.23,48.956,3
7602227,20:50:00,2.349,48.77,1
7602215,20:50:00,2.288,48.743,22
7654839,20:50:00,2.103,49.018,15
7587382,20:50:00,2.502,48.842,17
7587385,20:50:00,2.539,48.615,4
7587357,20:50:00,2.36,48.814,11
7587363,20:50:00,2.229,48.957,3
7587311,20:50:00,2.234,48.941,8
7587292,20:50:00,2.234,48.941,8
7587290,20:50:00,2.234,48.941,8
7587291,20:50:00,2.234,48.941,8
7587544,20:50:00,2.391,49.003,5
7587531,20:50:00,2.391,49.003,5
7587594,20:50:00,2.576,48.823,6
7587591,20:50:00,2.223,48.885,8
7587319,20:50:00,2.234,48.941,8
7587318,20:50:00,2.771,48.858,0
7587585,20:50:00,2.576,48.823,6
7601632,20:50:00,2.038,48.787,26
7602213,20:50:00,2.112,48.836,14
7587588,20:50:00,2.254,49.144,3
7587590,20:50:00,2.254,49.144,3
7587330,20:50:00,2.817,48.374,23
7587312,20:50:00,2.234,48.941,8
7602223,21:00:00,2.777,48.854,0
7587616,21:00:00,2.421,48.918,27
7587624,21:00:00,2.491,48.951,18
7587569,21:00:00,2.442,48.866,27
7587568,21:00:00,2.442,48.866,27
7587671,21:00:00,2.545,48.615,4
7602247,21:00:00,2.22,48.781,22
7587619,21:00:00,2.576,48.823,6
7602068,21:00:00,2.491,48.864,27
7602255,21:00:00,2.578,48.627,4
7602237,21:00:00,2.222,48.885,8
7602246,21:00:00,2.578,48.627,4
7587626,21:00:00,2.577,48.63,4
7587625,21:00:00,2.577,48.63,4
7587392,21:00:00,2.588,48.712,4
7587575,21:00:00,2.041,48.789,26
7587574,21:00:00,2.041,48.789,26
7587611,21:00:00,2.323,48.897,25
7602249,21:00:00,2.53,48.883,6
7654844,21:00:00,2.33,48.884,25
7602256,21:00:00,2.532,48.883,6
7654834,21:00:00,2.175,48.93,8
7602233,21:00:00,2.238,48.89,8
7602239,21:00:00,2.372,48.759,1
7654832,21:00:00,2.157,48.889,8
7654840,21:00:00,2.39,48.976,5
7602244,21:00:00,2.219,48.781,22
7602252,21:00:00,2.53,48.883,6
7587571,21:00:00,2.442,48.866,27
7587606,21:00:00,2.041,48.789,26
7587387,21:00:00,2.391,48.976,5
7602245,21:00:00,2.219,48.781,22
7602241,21:00:00,2.655,48.525,24
7602243,21:00:00,2.444,48.941,27
7602242,21:00:00,2.578,48.627,4
7587566,21:00:00,2.116,48.829,14
7587627,21:00:00,2.577,48.63,4
7602234,21:10:00,2.524,48.55,4
7587549,21:10:00,2.033,48.769,26
7602261,21:10:00,2.392,48.976,5
7602251,21:10:00,2.262,48.884,8
7587551,21:10:00,2.269,48.952,3
7587396,21:10:00,2.199,48.948,8
7587579,21:10:00,2.53,48.884,6
7587782,21:10:00,2.622,48.538,24
7600522,21:10:00,2.39,48.977,5
7587537,21:10:00,2.269,48.952,3
7587533,21:10:00,2.229,48.957,3
7587618,21:10:00,2.422,48.919,27
7587570,21:10:00,2.53,48.884,6
7587769,21:10:00,2.033,48.915,28
7587700,21:10:00,2.416,49.004,5
7587783,21:10:00,2.622,48.538,24
7587573,21:10:00,2.53,48.884,6
7587539,21:10:00,2.269,48.952,3
7587598,21:10:00,2.358,48.905,25
7587742,21:10:00,2.373,48.817,11
7602253,21:20:00,2.331,48.759,1
7602258,21:20:00,2.075,49.002,15
7654837,21:20:00,2.458,48.775,17
7587648,21:20:00,1.94,48.834,2
7587711,21:20:00,2.575,48.72,4
7587646,21:20:00,2.752,48.855,0
7587684,21:20:00,2.269,48.928,25
7587875,21:20:00,2.379,48.864,11
7587852,21:20:00,2.38,48.864,11
7587683,21:20:00,2.269,48.928,25
7654833,21:20:00,2.485,48.852,27
7587560,21:20:00,2.246,48.94,8
7587557,21:20:00,2.246,48.94,8
7602264,21:20:00,2.291,48.978,3
7587622,21:20:00,2.355,48.777,1
7655298,21:30:00,2.276,48.833,22
7602272,21:30:00,2.356,48.748,1
7602269,21:30:00,2.472,48.886,27
7602263,21:30:00,1.939,48.834,2
7602275,21:30:00,2.472,48.885,27
7602260,21:30:00,2.454,48.78,17
7602271,21:30:00,2.553,48.628,4
7587674,21:30:00,2.578,48.95,18
7587600,21:30:00,2.477,48.882,27
7602270,21:30:00,2.47,48.873,27
7587696,21:30:00,2.733,48.837,0
7587647,21:30:00,1.828,48.621,21
7587608,21:30:00,2.477,48.882,27
7602265,21:30:00,2.268,48.928,25
7602262,21:30:00,2.27,48.928,25
7602283,21:40:00,2.316,48.972,5
7587867,21:40:00,2.907,48.957,16
7602259,21:40:00,1.988,48.926,28
7587701,21:40:00,1.908,48.992,9
7602286,21:40:00,2.299,48.985,3
7587655,21:40:00,2.23,48.784,22
7587896,21:40:00,2.907,48.957,16
7587860,21:40:00,2.907,48.957,16
7602285,21:40:00,2.494,48.932,18
7655301,21:40:00,2.322,49.066,5
7587635,21:40:00,2.765,48.856,0
7602294,21:40:00,2.556,48.794,6
7602282,21:40:00,2.52,48.905,18
7587866,21:40:00,2.907,48.957,16
7587667,21:40:00,2.467,48.876,27
7587656,21:40:00,2.3,48.986,3
7655299,21:40:00,2.995,48.399,23
7587654,21:40:00,2.23,48.784,22
7587651,21:40:00,2.3,48.986,3
7587663,21:40:00,2.467,48.876,27
7608371,21:40:00,2.696,48.479,24
7587894,21:40:00,2.907,48.957,16
7602267,21:40:00,2.279,48.762,22
7587792,21:50:00,2.706,48.837,0
7587793,21:50:00,2.706,48.837,0
7587794,21:50:00,2.706,48.837,0
7587673,21:50:00,2.574,48.848,6
7587660,21:50:00,2.394,48.966,5
7602299,21:50:00,2.574,48.848,6
7602289,21:50:00,2.574,48.848,6
7587670,21:50:00,2.574,48.848,6
7587753,21:50:00,2.455,48.777,17
7587752,21:50:00,2.455,48.777,17
7587659,21:50:00,2.394,48.966,5
7587770,21:50:00,2.616,48.949,13
7587665,21:50:00,2.553,48.793,6
7587863,21:50:00,1.913,48.975,9
7587862,21:50:00,1.913,48.975,9
7602290,21:50:00,2.555,48.793,6
7602292,21:50:00,2.574,48.848,6
7602298,21:50:00,2.442,48.981,5
7587754,21:50:00,2.455,48.777,17
7587668,21:50:00,2.574,48.848,6
7587788,21:50:00,2.54,48.841,6
7587789,21:50:00,2.54,48.841,6
